Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
ADAMTSL5	ENST00000413997.2	ADAMTS-like 5 	51	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0006	0.0040	0.0256	-0.01	-0.11	< 0.1	NULL
PDE11A	ENST00000286063.6	phosphodiesterase 11A 	7	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0062	0.0451	0.2893	-0.01	-0.01	0.37	NULL
CTBP2	ENST00000337195.5	C-terminal binding protein 2 	16	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0024	0.0172	0.1186	-0.01	-0.12	< 0.1	NULL
GPATCH2	ENST00000366935.3	G patch domain containing 2 	108	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0039	0.0285	0.1920	-0.01	-0.06	< 0.1	NULL
UBD	ENST00000377050.4	ubiquitin D 	112	0	0	0	0	2	1	0	1	0	hsa-miR-199a-3p	0.0033	0.0239	0.1491	-0.01	-0.44	< 0.1	NULL
FAM208A	ENST00000493960.2	family with sequence similarity 208, member A 	60	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0020	0.0140	0.0803	-0.01	-0.14	< 0.1	NULL
IKZF3	ENST00000346872.3	IKAROS family zinc finger 3 (Aiolos) 	7	0	0	0	0	2	0	1	1	1	hsa-miR-199a-3p	0.0028	0.0203	0.1312	-0.01	-0.03	< 0.1	NULL
PTPRN2	ENST00000389413.3	protein tyrosine phosphatase, receptor type, N polypeptide 2 	15	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0026	0.0188	0.1325	-0.01	-0.01	< 0.1	NULL
SLC35E2B	ENST00000378662.1	solute carrier family 35, member E2B 	5	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0041	0.0302	0.2048	-0.01	-0.01	< 0.1	NULL
S1PR2	ENST00000590320.1	sphingosine-1-phosphate receptor 2 	10	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0015	0.0114	0.0822	-0.01	-0.01	< 0.1	NULL
NTRK3	ENST00000394480.2	neurotrophic tyrosine kinase, receptor, type 3 	7	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0025	0.0186	0.1306	-0.01	-0.01	< 0.1	NULL
CACNA1I	ENST00000402142.3	calcium channel, voltage-dependent, T type, alpha 1I subunit 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0050	0.0362	0.2462	-0.01	-0.01	< 0.1	NULL
TSHZ2	ENST00000371497.5	teashirt zinc finger homeobox 2 	351	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0053	0.0389	0.2647	-0.01	-0.01	< 0.1	NULL
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0065	0.0469	0.2992	-0.01	-0.01	< 0.1	NULL
ADAMTS2	ENST00000251582.7	ADAM metallopeptidase with thrombospondin type 1 motif, 2 	2767	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0059	0.0429	0.2856	-0.01	-0.01	< 0.1	NULL
DIAPH1	ENST00000389054.3	diaphanous-related formin 1 	399	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0046	0.0335	0.2105	-0.01	-0.01	< 0.1	NULL
ATP2B3	ENST00000370186.1	ATPase, Ca++ transporting, plasma membrane 3 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0011	0.0080	0.0565	-0.01	-0.01	< 0.1	NULL
ARHGAP36	ENST00000370922.1	Rho GTPase activating protein 36 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0011	0.0080	0.0569	-0.01	-0.01	< 0.1	NULL
KIAA2018	ENST00000316407.4	KIAA2018 	23	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0100	0.0721	0.4521	-0.01	-0.01	< 0.1	NULL
NXF1	ENST00000531709.2	nuclear RNA export factor 1 	1017	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0026	0.0188	0.1257	-0.01	-0.01	< 0.1	NULL
ACVR1B	ENST00000257963.4	activin A receptor, type IB 	3319	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0037	0.0273	0.1849	-0.01	-0.01	< 0.1	NULL
WNK2	ENST00000395475.2	WNK lysine deficient protein kinase 2 	134	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0020	0.0148	0.0998	-0.01	-0.01	< 0.1	NULL
ZNF804B	ENST00000333190.4	zinc finger protein 804B 	0	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0018	0.0134	0.0923	-0.01	-0.01	< 0.1	NULL
TMEM63C	ENST00000298351.4	transmembrane protein 63C 	13	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0106	0.0753	0.4395	-0.01	-0.01	< 0.1	NULL
CLEC5A	ENST00000546910.1	C-type lectin domain family 5, member A 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0044	0.0324	0.2270	-0.01	-0.01	< 0.1	NULL
SCN3A	ENST00000360093.3	sodium channel, voltage-gated, type III, alpha subunit 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0092	0.0668	0.4508	-0.01	-0.01	< 0.1	NULL
PPFIA4	ENST00000447715.2	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4 	21	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0031	0.0228	0.1507	-0.01	-0.01	< 0.1	NULL
REV1	ENST00000393445.3	REV1, polymerase (DNA directed) 	1210	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0006	0.0046	0.0278	-0.01	-0.20	< 0.1	NULL
FAM131B	ENST00000443739.2	family with sequence similarity 131, member B 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0018	0.0135	0.0916	-0.01	-0.01	< 0.1	NULL
KIF26B	ENST00000366518.4	kinesin family member 26B 	25	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0103	0.0721	0.3810	-0.01	-0.01	< 0.1	NULL
CELF5	ENST00000541430.2	CUGBP, Elav-like family member 5 	5	1	0	0	1	0	0	0	0	1	hsa-miR-199a-3p	0.0027	0.0195	0.1380	-0.01	-0.01	< 0.1	NULL
C17orf103	ENST00000468196.1	chromosome 17 open reading frame 103 	54	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0044	0.0318	0.2072	-0.01	-0.01	< 0.1	NULL
ZDBF2	ENST00000374423.3	zinc finger, DBF-type containing 2 	102	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0050	0.0367	0.2443	-0.01	-0.01	< 0.1	NULL
DNAH5	ENST00000265104.4	dynein, axonemal, heavy chain 5 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0038	0.0281	0.2022	-0.01	-0.01	< 0.1	NULL
C17orf51	ENST00000391411.5	chromosome 17 open reading frame 51 	464	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0037	0.0268	0.1690	-0.01	-0.01	< 0.1	NULL
ZYG11B	ENST00000294353.6	zyg-11 family member B, cell cycle regulator 	975	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0060	0.0435	0.2773	-0.01	-0.01	< 0.1	NULL
ZNF346	ENST00000503039.1	zinc finger protein 346 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0055	0.0397	0.2555	-0.01	-0.01	< 0.1	NULL
PTPRT	ENST00000373187.1	protein tyrosine phosphatase, receptor type, T 	5	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0096	0.0693	0.4508	-0.01	-0.01	< 0.1	NULL
KREMEN1	ENST00000400335.4	kringle containing transmembrane protein 1 	606	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0031	0.0229	0.1572	-0.01	-0.01	< 0.1	NULL
VPS53	ENST00000437048.2	vacuolar protein sorting 53 homolog (S. cerevisiae) 	1332	0	0	0	0	2	0	0	2	1	hsa-miR-199a-3p	0.0023	0.0168	0.1163	-0.01	-0.05	< 0.1	NULL
ITGA9	ENST00000264741.5	integrin, alpha 9 	9	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0148	0.1060	0.6426	-0.01	-0.01	< 0.1	NULL
ANKFY1	ENST00000341657.4	ankyrin repeat and FYVE domain containing 1 	969	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0125	0.0908	0.6096	-0.01	-0.01	< 0.1	NULL
RTKN2	ENST00000373789.3	rhotekin 2 	192	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0035	0.0253	0.1607	-0.01	-0.01	< 0.1	NULL
KCNC1	ENST00000379472.3	potassium voltage-gated channel, Shaw-related subfamily, member 1 	42	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0016	0.0120	0.0845	-0.01	-0.01	< 0.1	NULL
ZFR2	ENST00000262961.4	zinc finger RNA binding protein 2 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0029	0.0210	0.1448	-0.01	-0.01	< 0.1	NULL
MGAT3	ENST00000341184.6	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase 	9	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0010	0.0071	0.0504	-0.01	-0.01	< 0.1	NULL
GAD2	ENST00000376261.3	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa) 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0025	0.0187	0.1301	-0.01	-0.01	< 0.1	NULL
CRAMP1L	ENST00000397412.3	Crm, cramped-like (Drosophila) 	731	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0073	0.0527	0.3297	-0.01	-0.01	< 0.1	NULL
MAFG	ENST00000357736.4	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0039	0.0278	0.1746	-0.01	-0.01	< 0.1	NULL
C5orf45	ENST00000518219.1	chromosome 5 open reading frame 45 	313	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0023	0.0169	0.1124	-0.01	-0.01	< 0.1	NULL
AC010327.2	ENST00000598855.1	Uncharacterized protein; cDNA FLJ45856 fis, clone OCBBF2025631  	7	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0050	0.0361	0.2403	-0.01	-0.01	< 0.1	NULL
PLCXD1	ENST00000381657.2	phosphatidylinositol-specific phospholipase C, X domain containing 1 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0059	0.0419	0.2473	-0.01	-0.01	< 0.1	NULL
RPL24	ENST00000495401.1	ribosomal protein L24 	67	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0004	0.0028	0.0180	-0.01	-0.15	< 0.1	NULL
KLHL18	ENST00000232766.5	kelch-like family member 18 	74	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0052	0.0375	0.2477	-0.01	-0.01	< 0.1	NULL
C2orf71	ENST00000331664.5	chromosome 2 open reading frame 71 	5	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0083	0.0595	0.3517	-0.01	-0.01	< 0.1	NULL
DCX	ENST00000356915.2	doublecortin 	5	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0110	0.0793	0.5040	-0.01	-0.01	< 0.1	NULL
ARHGAP5	ENST00000345122.3	Rho GTPase activating protein 5 	757	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0040	0.0295	0.2022	-0.01	-0.01	< 0.1	NULL
VGLL4	ENST00000273038.3	vestigial like 4 (Drosophila) 	37	1	0	0	1	0	0	0	0	0	hsa-miR-199a-3p	0.0007	0.0052	0.0324	-0.01	-0.08	0.72	NULL
TMEM101	ENST00000589334.1	transmembrane protein 101 	313	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0003	0.0023	0.0152	-0.01	-0.08	< 0.1	NULL
PGM2L1	ENST00000298198.4	phosphoglucomutase 2-like 1 	183	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0072	0.0506	0.2922	-0.01	-0.02	< 0.1	NULL
WHSC1	ENST00000382895.3	Wolf-Hirschhorn syndrome candidate 1 	1148	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0036	0.0265	0.1872	-0.01	-0.01	< 0.1	NULL
HSDL2	ENST00000398805.3	hydroxysteroid dehydrogenase like 2 	151	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0045	0.0321	0.1994	-0.01	-0.16	< 0.1	NULL
SLC35D1	ENST00000235345.5	solute carrier family 35 (UDP-GlcA/UDP-GalNAc transporter), member D1 	186	0	0	0	0	1	0	0	1	2	hsa-miR-199a-3p	0.0018	0.0134	0.0893	-0.01	-0.06	< 0.1	NULL
PON1	ENST00000222381.3	paraoxonase 1 	64	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0005	0.0033	0.0191	-0.01	-0.13	< 0.1	NULL
NCOA7	ENST00000392477.2	nuclear receptor coactivator 7 	2967	0	0	0	0	2	0	0	2	0	hsa-miR-199a-3p	0.0049	0.0358	0.2273	-0.01	-0.06	< 0.1	NULL
UBE4A	ENST00000252108.3	ubiquitination factor E4A 	29	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0046	0.0335	0.2245	-0.01	-0.04	< 0.1	NULL
SOBP	ENST00000317357.5	sine oculis binding protein homolog (Drosophila) 	22	0	0	0	0	1	0	1	0	2	hsa-miR-199a-3p	0.0020	0.0144	0.0879	-0.01	-0.18	< 0.1	NULL
TRIM5	ENST00000396847.3	tripartite motif containing 5 	435	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0021	0.0156	0.1049	-0.01	-0.19	< 0.1	NULL
DHX33	ENST00000225296.3	DEAH (Asp-Glu-Ala-His) box polypeptide 33 	724	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0062	0.0450	0.2990	-0.01	-0.01	< 0.1	NULL
MCL1	ENST00000369026.2	myeloid cell leukemia sequence 1 (BCL2-related) 	374	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0015	0.0107	0.0695	-0.01	-0.11	< 0.1	NULL
RASSF2	ENST00000379400.3	Ras association (RalGDS/AF-6) domain family member 2 	88	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0102	0.0735	0.4624	-0.01	-0.01	< 0.1	NULL
GPAM	ENST00000348367.4	glycerol-3-phosphate acyltransferase, mitochondrial 	153	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0026	0.0190	0.1347	-0.01	-0.01	< 0.1	NULL
SLC12A6	ENST00000397707.2	solute carrier family 12 (potassium/chloride transporter), member 6 	17	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0076	0.0559	0.3868	-0.01	-0.02	< 0.1	NULL
EMC1	ENST00000477853.1	ER membrane protein complex subunit 1 	5396	1	1	0	0	1	0	1	0	3	hsa-miR-199a-3p	0.0036	0.0213	0.0974	-0.01	-0.41	0.57	NULL
DSC3	ENST00000434452.1	desmocollin 3 	390	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0074	0.0538	0.3540	-0.01	-0.01	< 0.1	NULL
NKD1	ENST00000268459.3	naked cuticle homolog 1 (Drosophila) 	26	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0043	0.0303	0.1632	-0.01	-0.02	< 0.1	NULL
SLC16A10	ENST00000368850.3	solute carrier family 16 (aromatic amino acid transporter), member 10 	233	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0031	0.0223	0.1423	-0.01	-0.06	< 0.1	NULL
TTC39A	ENST00000530004.1	tetratricopeptide repeat domain 39A 	174	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0025	0.0183	0.1178	-0.01	-0.12	< 0.1	NULL
PITPNA	ENST00000313486.7	phosphatidylinositol transfer protein, alpha 	366	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0017	0.0125	0.0854	-0.01	-0.12	< 0.1	NULL
NSUN3	ENST00000314622.4	NOP2/Sun domain family, member 3 	220	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0003	0.0025	0.0172	-0.01	-0.08	< 0.1	NULL
FXN	ENST00000396366.2	frataxin 	99	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0012	0.0084	0.0518	-0.01	-0.06	< 0.1	NULL
ZFX	ENST00000539115.1	zinc finger protein, X-linked 	583	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0080	0.0574	0.3537	-0.01	-0.02	< 0.1	NULL
POLR3A	ENST00000372371.3	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa 	490	0	0	0	0	1	0	0	1	3	hsa-miR-199a-3p	0.0030	0.0212	0.1301	-0.01	-0.03	< 0.1	NULL
LRIG2	ENST00000361127.5	leucine-rich repeats and immunoglobulin-like domains 2 	348	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0096	0.0699	0.4756	-0.01	-0.01	< 0.1	NULL
CBS	ENST00000398158.1	cystathionine-beta-synthase 	39	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0019	0.0135	0.0843	-0.01	-0.02	< 0.1	NULL
TRPC4	ENST00000379705.3	transient receptor potential cation channel, subfamily C, member 4 	21	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0022	0.0163	0.1124	-0.01	-0.03	< 0.1	NULL
ADAT1	ENST00000307921.3	adenosine deaminase, tRNA-specific 1 	597	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0034	0.0251	0.1694	-0.01	-0.01	< 0.1	NULL
APPBP2	ENST00000083182.3	amyloid beta precursor protein (cytoplasmic tail) binding protein 2 	907	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0035	0.0242	0.1350	-0.01	-0.06	< 0.1	NULL
ZBTB37	ENST00000367701.5	zinc finger and BTB domain containing 37 	213	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0100	0.0723	0.4691	-0.01	-0.01	< 0.1	NULL
SLC36A4	ENST00000326402.4	solute carrier family 36 (proton/amino acid symporter), member 4 	252	0	0	0	0	2	0	0	2	0	hsa-miR-199a-3p	0.0029	0.0214	0.1395	-0.01	-0.02	< 0.1	NULL
TRPM3	ENST00000377110.3	transient receptor potential cation channel, subfamily M, member 3 	11	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0086	0.0616	0.3803	-0.01	-0.02	< 0.1	NULL
MRPL17	ENST00000288937.6	mitochondrial ribosomal protein L17 	1447	0	0	0	0	2	1	1	0	0	hsa-miR-199a-3p	0.0010	0.0067	0.0330	-0.01	-0.39	< 0.1	NULL
MDM4	ENST00000391947.2	Mdm4 p53 binding protein homolog (mouse) 	443	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0088	0.0643	0.4323	-0.01	-0.01	< 0.1	NULL
CCBE1	ENST00000439986.4	collagen and calcium binding EGF domains 1 	54	0	0	0	0	2	0	2	0	2	hsa-miR-199a-3p	0.0014	0.0103	0.0622	-0.01	-0.10	< 0.1	NULL
PELO	ENST00000274311.2	pelota homolog (Drosophila) 	786	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0019	0.0139	0.0869	-0.01	-0.05	< 0.1	NULL
CDC42BPA	ENST00000366767.3	CDC42 binding protein kinase alpha (DMPK-like) 	122	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0080	0.0582	0.3854	-0.01	-0.01	< 0.1	NULL
FAM63B	ENST00000559228.1	family with sequence similarity 63, member B 	41	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0039	0.0279	0.1833	-0.01	-0.07	< 0.1	NULL
LRRFIP2	ENST00000421307.1	leucine rich repeat (in FLII) interacting protein 2 	326	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0040	0.0288	0.1960	-0.01	-0.13	< 0.1	NULL
CEP350	ENST00000367607.3	centrosomal protein 350kDa 	705	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0091	0.0664	0.4564	-0.01	-0.01	< 0.1	NULL
COA1	ENST00000395879.1	cytochrome c oxidase assembly factor 1 homolog (S. cerevisiae) 	244	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0003	0.0021	0.0125	-0.01	-0.15	< 0.1	NULL
SH3PXD2A	ENST00000369774.4	SH3 and PX domains 2A 	152	1	0	0	1	0	0	0	0	1	hsa-miR-199a-3p	0.0124	0.0864	0.4574	-0.01	-0.01	0.75	NULL
LRIG3	ENST00000379141.4	leucine-rich repeats and immunoglobulin-like domains 3 	366	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0052	0.0362	0.2063	-0.01	-0.14	< 0.1	NULL
C12orf73	ENST00000547975.1	chromosome 12 open reading frame 73 	1060	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0018	0.0131	0.0894	-0.01	-0.15	< 0.1	NULL
DDR1	ENST00000446312.1	discoidin domain receptor tyrosine kinase 1 	195	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0016	0.0114	0.0790	-0.01	-0.06	< 0.1	NULL
G3BP1	ENST00000394123.3	GTPase activating protein (SH3 domain) binding protein 1 	688	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0066	0.0483	0.3184	-0.01	-0.03	< 0.1	NULL
TMEM87B	ENST00000283206.4	transmembrane protein 87B 	219	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0021	0.0153	0.1062	-0.01	-0.01	< 0.1	NULL
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0076	0.0545	0.3345	-0.01	-0.01	< 0.1	NULL
MFN1	ENST00000471841.1	mitofusin 1 	502	1	1	0	0	0	0	0	0	0	hsa-miR-199a-3p	0.0019	0.0131	0.0765	-0.01	-0.18	< 0.1	NULL
PLXNA3	ENST00000369682.3	plexin A3 	2992	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0027	0.0196	0.1356	-0.01	-0.03	< 0.1	NULL
SPTBN2	ENST00000529997.1	spectrin, beta, non-erythrocytic 2 	910	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0013	0.0098	0.0683	-0.01	-0.01	< 0.1	NULL
ISCA2	ENST00000554924.1	iron-sulfur cluster assembly 2 	135	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0007	0.0047	0.0265	-0.01	-0.24	< 0.1	NULL
DDR2	ENST00000367922.3	discoidin domain receptor tyrosine kinase 2 	41	1	0	0	1	0	0	0	0	1	hsa-miR-199a-3p	0.0031	0.0207	0.0887	-0.01	-0.07	0.71	NULL
PABPC1	ENST00000318607.5	poly(A) binding protein, cytoplasmic 1 	95	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0013	0.0090	0.0531	-0.01	-0.04	< 0.1	NULL
RPL15	ENST00000307839.5	ribosomal protein L15 	5211	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0005	0.0036	0.0193	-0.01	-0.14	< 0.1	NULL
SERPINA4	ENST00000555095.1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4 	203	0	0	0	0	1	0	0	1	1	hsa-miR-199a-3p	0.0008	0.0059	0.0415	-0.01	-0.11	< 0.1	NULL
TANGO2	ENST00000434570.2	transport and golgi organization 2 homolog (Drosophila) 	119	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0010	0.0074	0.0488	-0.01	-0.02	< 0.1	NULL
F2	ENST00000311907.5	coagulation factor II (thrombin) 	3672	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0006	0.0042	0.0184	-0.01	-0.21	< 0.1	NULL
CRTAP	ENST00000320954.6	cartilage associated protein 	3154	0	0	0	0	1	0	0	1	3	hsa-miR-199a-3p	0.0034	0.0250	0.1689	-0.01	-0.05	< 0.1	NULL
FAM178A	ENST00000238961.4	family with sequence similarity 178, member A 	130	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0037	0.0264	0.1605	-0.01	-0.01	< 0.1	NULL
TTLL7	ENST00000260505.8	tubulin tyrosine ligase-like family, member 7 	93	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0023	0.0158	0.0919	-0.01	-0.15	< 0.1	NULL
RASGEF1A	ENST00000374459.1	RasGEF domain family, member 1A 	10	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0012	0.0090	0.0638	-0.01	-0.01	< 0.1	NULL
SNX2	ENST00000379516.2	sorting nexin 2 	397	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0009	0.0064	0.0407	-0.01	-0.12	< 0.1	NULL
SETD3	ENST00000331768.5	SET domain containing 3 	58	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0029	0.0211	0.1464	-0.01	-0.01	< 0.1	NULL
PITPNC1	ENST00000580974.1	phosphatidylinositol transfer protein, cytoplasmic 1 	797	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0008	0.0060	0.0327	-0.01	-0.10	< 0.1	NULL
PIK3R3	ENST00000262741.5	phosphoinositide-3-kinase, regulatory subunit 3 (gamma) 	335	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0041	0.0294	0.1897	-0.01	-0.01	< 0.1	NULL
NFYA	ENST00000341376.6	nuclear transcription factor Y, alpha 	177	0	0	0	0	1	1	0	0	1	hsa-miR-199a-3p	0.0014	0.0090	0.0330	-0.01	-0.18	< 0.1	NULL
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	0	0	0	0	1	0	0	1	2	hsa-miR-199a-3p	0.0102	0.0743	0.4970	-0.01	-0.01	< 0.1	NULL
IER3IP1	ENST00000256433.3	immediate early response 3 interacting protein 1 	1727	0	0	0	0	1	0	0	1	0	hsa-miR-199a-3p	0.0007	0.0053	0.0316	-0.01	-0.07	< 0.1	NULL
SSX2IP	ENST00000342203.3	synovial sarcoma, X breakpoint 2 interacting protein 	197	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0025	0.0184	0.1226	-0.01	-0.07	< 0.1	NULL
URM1	ENST00000372850.1	ubiquitin related modifier 1 	345	0	0	0	0	1	0	1	0	2	hsa-miR-199a-3p	0.0072	0.0519	0.3241	-0.01	-0.03	< 0.1	NULL
PLA2G12A	ENST00000243501.5	phospholipase A2, group XIIA 	214	0	0	0	0	1	0	1	0	1	hsa-miR-199a-3p	0.0013	0.0094	0.0555	-0.01	-0.09	< 0.1	NULL
PPIP5K2	ENST00000321521.9	diphosphoinositol pentakisphosphate kinase 2 	203	0	0	0	0	2	1	1	0	3	hsa-miR-199a-3p	0.0046	0.0317	0.1825	-0.01	-0.07	< 0.1	NULL
C2orf48	ENST00000381786.3	chromosome 2 open reading frame 48 	32	0	0	0	0	1	0	1	0	0	hsa-miR-199a-3p	0.0008	0.0059	0.0394	-0.01	-0.02	< 0.1	NULL
