Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
PAIP2B	ENST00000244221.8	poly(A) binding protein interacting protein 2B 	42	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.06	N/A
SPA17	ENST00000532692.1	sperm autoantigenic protein 17 	189	2	0	1	1	0	hsa-miR-100-3p				-0.01	-0.30	N/A
CMSS1	ENST00000421999.2	cms1 ribosomal small subunit homolog (yeast) 	423	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.17	N/A
COA1	ENST00000395879.1	cytochrome c oxidase assembly factor 1 homolog (S. cerevisiae) 	244	2	0	0	2	0	hsa-miR-100-3p				-0.01	-0.22	N/A
ATL3	ENST00000398868.3	atlastin GTPase 3 	734	2	0	2	0	1	hsa-miR-100-3p				-0.01	-0.04	N/A
MED28	ENST00000237380.7	mediator complex subunit 28 	1483	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.10	N/A
TIGD2	ENST00000317005.2	tigger transposable element derived 2 	132	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.07	N/A
PTAR1	ENST00000377200.5	protein prenyltransferase alpha subunit repeat containing 1 	161	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.02	N/A
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	1	0	0	1	3	hsa-miR-100-3p				-0.01	-0.02	N/A
DR1	ENST00000370272.4	down-regulator of transcription 1, TBP-binding (negative cofactor 2) 	2994	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.09	N/A
CHRM3	ENST00000255380.4	cholinergic receptor, muscarinic 3 	47	2	0	0	2	2	hsa-miR-100-3p				-0.01	-0.06	N/A
SLC2A8	ENST00000373360.3	solute carrier family 2 (facilitated glucose transporter), member 8 	324	1	1	0	0	0	hsa-miR-100-3p				-0.01	-0.20	N/A
NONO	ENST00000276079.8	non-POU domain containing, octamer-binding 	177	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.06	N/A
SGTA	ENST00000221566.2	small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha 	250	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
TMEM200C	ENST00000581347.2	transmembrane protein 200C 	54	2	0	1	1	2	hsa-miR-100-3p				-0.01	-0.10	N/A
NHLRC2	ENST00000369301.3	NHL repeat containing 2 	368	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.01	N/A
SOAT1	ENST00000367619.3	sterol O-acyltransferase 1 	654	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.05	N/A
CCNA2	ENST00000274026.5	cyclin A2 	1162	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.08	N/A
EIF3F	ENST00000533626.1	eukaryotic translation initiation factor 3, subunit F 	64	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.02	N/A
UBXN7	ENST00000296328.4	UBX domain protein 7 	95	2	0	2	0	2	hsa-miR-100-3p				-0.01	-0.04	N/A
TMEM251	ENST00000415050.2	transmembrane protein 251 	14	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.06	N/A
TRIM67	ENST00000444294.3	tripartite motif containing 67 	41	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.02	N/A
TMEM14A	ENST00000211314.4	transmembrane protein 14A 	469	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.21	N/A
PLEKHA3	ENST00000234453.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 3 	767	2	0	1	1	3	hsa-miR-100-3p				-0.01	-0.19	N/A
NCAPG	ENST00000251496.2	non-SMC condensin I complex, subunit G 	599	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.07	N/A
ETF1	ENST00000499810.2	eukaryotic translation termination factor 1 	31	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
GDPGP1	ENST00000558017.1	GDP-D-glucose phosphorylase 1 	65	2	0	2	0	0	hsa-miR-100-3p				-0.01	-0.10	N/A
ACSS3	ENST00000548058.1	acyl-CoA synthetase short-chain family member 3 	306	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.02	N/A
VWA5A	ENST00000456829.2	von Willebrand factor A domain containing 5A 	35	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.08	N/A
OSTF1	ENST00000346234.6	osteoclast stimulating factor 1 	107	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.28	N/A
MAGI3	ENST00000307546.9	membrane associated guanylate kinase, WW and PDZ domain containing 3 	70	2	0	1	1	1	hsa-miR-100-3p				-0.01	-0.03	N/A
NOX5	ENST00000260364.5	NADPH oxidase, EF-hand calcium binding domain 5 	5	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
KIAA1614	ENST00000367588.4	KIAA1614 	5	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
EMP1	ENST00000256951.5	epithelial membrane protein 1 	814	2	0	1	1	0	hsa-miR-100-3p				-0.01	-0.27	N/A
RAB3C	ENST00000282878.4	RAB3C, member RAS oncogene family 	242	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.16	N/A
SNRPD1	ENST00000300413.5	small nuclear ribonucleoprotein D1 polypeptide 16kDa 	1967	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.10	N/A
ARHGAP31	ENST00000264245.4	Rho GTPase activating protein 31 	32	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.03	N/A
REPS2	ENST00000357277.3	RALBP1 associated Eps domain containing 2 	36	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.07	N/A
RBP2	ENST00000232217.2	retinol binding protein 2, cellular 	46	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.11	N/A
BDNF	ENST00000439476.2	brain-derived neurotrophic factor 	2696	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.11	N/A
RPP14	ENST00000445193.3	ribonuclease P/MRP 14kDa subunit 	1612	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.09	N/A
EFCAB2	ENST00000366523.1	EF-hand calcium binding domain 2 	204	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.04	N/A
CTIF	ENST00000256413.3	CBP80/20-dependent translation initiation factor 	154	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.02	N/A
SRPRB	ENST00000466490.2	signal recognition particle receptor, B subunit 	3330	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.07	N/A
ERVMER34-1	ENST00000443173.1	endogenous retrovirus group MER34, member 1 	28	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.10	N/A
LEAP2	ENST00000296877.2	liver expressed antimicrobial peptide 2 	166	2	0	2	0	0	hsa-miR-100-3p				-0.01	-0.40	N/A
LYPD6	ENST00000334166.4	LY6/PLAUR domain containing 6 	261	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.22	N/A
SPOCK2	ENST00000373109.2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2 	31	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.07	N/A
CXorf23	ENST00000379687.3	chromosome X open reading frame 23 	30	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
PDE4D	ENST00000340635.6	phosphodiesterase 4D, cAMP-specific 	747	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.03	N/A
C12orf4	ENST00000261250.3	chromosome 12 open reading frame 4 	37	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.04	N/A
BPHL	ENST00000380368.2	biphenyl hydrolase-like (serine hydrolase) 	618	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.15	N/A
SYNJ2BP	ENST00000256366.4	synaptojanin 2 binding protein 	329	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
SSH1	ENST00000360239.3	slingshot protein phosphatase 1 	115	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
ZNF585A	ENST00000356958.4	zinc finger protein 585A 	77	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
NR3C2	ENST00000344721.4	nuclear receptor subfamily 3, group C, member 2 	425	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
MTMR4	ENST00000579925.1	myotubularin related protein 4 	150	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ERBB4	ENST00000342788.4	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4 	27	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.01	N/A
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
NTRK3	ENST00000394480.2	neurotrophic tyrosine kinase, receptor, type 3 	7	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
PTPRT	ENST00000373187.1	protein tyrosine phosphatase, receptor type, T 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
KIAA2018	ENST00000316407.4	KIAA2018 	23	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
TRPV2	ENST00000338560.7	transient receptor potential cation channel, subfamily V, member 2 	22341	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
PIK3R5	ENST00000447110.1	phosphoinositide-3-kinase, regulatory subunit 5 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
KLHDC7A	ENST00000400664.1	kelch domain containing 7A 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
GABRG1	ENST00000295452.4	gamma-aminobutyric acid (GABA) A receptor, gamma 1 	5	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
RBM48	ENST00000481551.1	RNA binding motif protein 48 	220	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
HCFC1	ENST00000310441.7	host cell factor C1 (VP16-accessory protein) 	181	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
GCC1	ENST00000321407.2	GRIP and coiled-coil domain containing 1 	26	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ZYG11B	ENST00000294353.6	zyg-11 family member B, cell cycle regulator 	975	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
NHS	ENST00000380060.3	Nance-Horan syndrome (congenital cataracts and dental anomalies) 	72	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
SOD2	ENST00000538183.2	superoxide dismutase 2, mitochondrial 	993	2	0	0	2	8	hsa-miR-100-3p				-0.01	-0.17	N/A
LMX1B	ENST00000355497.5	LIM homeobox transcription factor 1, beta 	8	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
TMEM132B	ENST00000299308.3	transmembrane protein 132B 	5	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.01	N/A
ADAMTS2	ENST00000251582.7	ADAM metallopeptidase with thrombospondin type 1 motif, 2 	2767	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
NAV3	ENST00000228327.6	neuron navigator 3 	277	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
KIF21B	ENST00000332129.2	kinesin family member 21B 	12	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
NCOA2	ENST00000452400.2	nuclear receptor coactivator 2 	271	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
DRP2	ENST00000402866.1	dystrophin related protein 2 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
GLDN	ENST00000335449.6	gliomedin 	9	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
POM121	ENST00000395270.1	POM121 transmembrane nucleoporin 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
HOXC8	ENST00000040584.4	homeobox C8 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ZNF81	ENST00000338637.7	zinc finger protein 81 	10	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
CAMKK1	ENST00000381769.2	calcium/calmodulin-dependent protein kinase kinase 1, alpha 	34	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
KCNK12	ENST00000327876.4	potassium channel, subfamily K, member 12 	5	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
CIITA	ENST00000324288.8	class II, major histocompatibility complex, transactivator 	5	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
COL6A6	ENST00000358511.6	collagen, type VI, alpha 6 	5	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ADAM19	ENST00000257527.4	ADAM metallopeptidase domain 19 	981	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
APC2	ENST00000233607.2	adenomatosis polyposis coli 2 	10	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ALX4	ENST00000329255.3	ALX homeobox 4 	52	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
FBXO30	ENST00000237281.4	F-box protein 30 	224	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ZNF557	ENST00000414706.1	zinc finger protein 557 	294	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
KIAA1377	ENST00000263468.8	KIAA1377 	35	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.03	N/A
ZNF33B	ENST00000359467.3	zinc finger protein 33B 	30	1	0	1	0	3	hsa-miR-100-3p				-0.01	-0.06	N/A
LIPT2	ENST00000310109.4	lipoyl(octanoyl) transferase 2 (putative) 	198	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.08	N/A
NUP205	ENST00000285968.6	nucleoporin 205kDa 	11	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.03	N/A
DYRK2	ENST00000344096.3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 	1091	3	0	0	3	0	hsa-miR-100-3p				-0.01	-0.15	N/A
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.03	N/A
DNAH17-AS1	ENST00000598378.1	DNAH17 antisense RNA 1 	23	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.04	N/A
WBP4	ENST00000379487.3	WW domain binding protein 4 	153	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.18	N/A
RHOH	ENST00000381799.5	ras homolog family member H 	16	1	1	0	0	1	hsa-miR-100-3p				-0.01	-0.03	N/A
MAN1A2	ENST00000356554.3	mannosidase, alpha, class 1A, member 2 	603	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
AASS	ENST00000393376.1	aminoadipate-semialdehyde synthase 	72	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
LIPC	ENST00000433326.2	lipase, hepatic 	1507	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.24	N/A
HAUS2	ENST00000260372.3	HAUS augmin-like complex, subunit 2 	270	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
ICA1	ENST00000402384.3	islet cell autoantigen 1, 69kDa 	378	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.09	N/A
KLF12	ENST00000377669.2	Kruppel-like factor 12 	251	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
DAP	ENST00000230895.6	death-associated protein 	8552	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.12	N/A
CACNA1C	ENST00000399655.1	calcium channel, voltage-dependent, L type, alpha 1C subunit 	69	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.13	N/A
HEYL	ENST00000372852.3	hairy/enhancer-of-split related with YRPW motif-like 	37	1	0	0	1	5	hsa-miR-100-3p				-0.01	-0.10	N/A
HNRNPR	ENST00000478691.1	heterogeneous nuclear ribonucleoprotein R 	6629	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.18	N/A
MT1A	ENST00000290705.8	metallothionein 1A 	19	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.04	N/A
CDH6	ENST00000265071.2	cadherin 6, type 2, K-cadherin (fetal kidney) 	213	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.06	N/A
FEM1B	ENST00000306917.4	fem-1 homolog b (C. elegans) 	656	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.02	N/A
FBXL20	ENST00000394294.3	F-box and leucine-rich repeat protein 20 	455	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
FAHD1	ENST00000427358.2	fumarylacetoacetate hydrolase domain containing 1 	130	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.08	N/A
ANKRD33B	ENST00000296657.5	ankyrin repeat domain 33B 	9	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
MAP9	ENST00000311277.4	microtubule-associated protein 9 	45	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.04	N/A
EGFR	ENST00000275493.2	epidermal growth factor receptor 	632	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
SYNRG	ENST00000339208.6	synergin, gamma 	106	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.02	N/A
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.04	N/A
ANKRD6	ENST00000369408.5	ankyrin repeat domain 6 	52	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.02	N/A
CLMN	ENST00000298912.4	calmin (calponin-like, transmembrane) 	53	2	0	0	2	1	hsa-miR-100-3p				-0.01	-0.05	N/A
SPPL2A	ENST00000261854.5	signal peptide peptidase like 2A 	240	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.12	N/A
C17orf51	ENST00000391411.5	chromosome 17 open reading frame 51 	464	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
BICD1	ENST00000548411.1	bicaudal D homolog 1 (Drosophila) 	205	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
SEC62	ENST00000337002.4	SEC62 homolog (S. cerevisiae) 	746	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.02	N/A
AL117190.3	ENST00000599197.1	Esophagus cancer-related gene-2 interaction susceptibility protein; Uncharacterized protein  	30	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
P2RY2	ENST00000311131.2	purinergic receptor P2Y, G-protein coupled, 2 	66	2	0	1	1	2	hsa-miR-100-3p				-0.01	-0.03	N/A
LYVE1	ENST00000256178.3	lymphatic vessel endothelial hyaluronan receptor 1 	5	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.09	N/A
PANK3	ENST00000239231.6	pantothenate kinase 3 	522	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.02	N/A
COA5	ENST00000328709.3	cytochrome c oxidase assembly factor 5 	72	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.20	N/A
UFD1L	ENST00000399523.1	ubiquitin fusion degradation 1 like (yeast) 	942	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.23	N/A
MMACHC	ENST00000401061.4	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria 	128	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
ACADSB	ENST00000358776.4	acyl-CoA dehydrogenase, short/branched chain 	239	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.08	N/A
TNRC6B	ENST00000335727.9	trinucleotide repeat containing 6B 	69	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
POU2F2	ENST00000342301.4	POU class 2 homeobox 2 	5	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.03	N/A
RALGAPA2	ENST00000202677.7	Ral GTPase activating protein, alpha subunit 2 (catalytic) 	24	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.01	N/A
MON2	ENST00000546600.1	MON2 homolog (S. cerevisiae) 	784	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.02	N/A
ZNF570	ENST00000388801.3	zinc finger protein 570 	12	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.07	N/A
C6orf106	ENST00000374023.3	chromosome 6 open reading frame 106 	80	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.02	N/A
IPPK	ENST00000287996.3	inositol 1,3,4,5,6-pentakisphosphate 2-kinase 	211	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.12	N/A
VEGFC	ENST00000280193.2	vascular endothelial growth factor C 	267	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.11	N/A
ISPD	ENST00000407010.2	isoprenoid synthase domain containing 	12	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.06	N/A
CDK13	ENST00000181839.4	cyclin-dependent kinase 13 	32	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
QTRTD1	ENST00000281273.4	queuine tRNA-ribosyltransferase domain containing 1 	123	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
HMHA1	ENST00000313093.2	histocompatibility (minor) HA-1 	35	2	2	0	0	0	hsa-miR-100-3p				-0.01	-0.06	N/A
LRRC8C	ENST00000370454.4	leucine rich repeat containing 8 family, member C 	544	1	1	0	0	0	hsa-miR-100-3p				-0.01	-0.03	N/A
ADCY2	ENST00000338316.4	adenylate cyclase 2 (brain) 	13	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
CCDC59	ENST00000256151.7	coiled-coil domain containing 59 	140	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.12	N/A
C19orf55	ENST00000544099.1	chromosome 19 open reading frame 55 	59	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
FAM114A2	ENST00000351797.4	family with sequence similarity 114, member A2 	385	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.04	N/A
SLC5A3	ENST00000608209.1	sodium/myo-inositol cotransporter  	24	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
SUGT1	ENST00000310528.8	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) 	430	3	0	0	3	2	hsa-miR-100-3p				-0.01	-0.05	N/A
KCNH5	ENST00000322893.7	potassium voltage-gated channel, subfamily H (eag-related), member 5 	157	1	0	0	1	7	hsa-miR-100-3p				-0.01	-0.01	N/A
WBSCR27	ENST00000297873.4	Williams Beuren syndrome chromosome region 27 	17	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.03	N/A
IFRG15	ENST00000553856.1	Homo sapiens torsin A interacting protein 2 (TOR1AIP2), transcript variant 1, mRNA. 	482	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.22	N/A
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	2	0	1	1	0	hsa-miR-100-3p				-0.01	-0.09	N/A
TRDMT1	ENST00000377799.3	tRNA aspartic acid methyltransferase 1 	248	1	0	1	0	3	hsa-miR-100-3p				-0.01	-0.10	N/A
CNNM2	ENST00000369878.4	cyclin M2 	517	1	0	1	0	3	hsa-miR-100-3p				-0.01	-0.02	N/A
DNAJB13	ENST00000339764.1	DnaJ (Hsp40) homolog, subfamily B, member 13 	7	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.03	N/A
FNBP1L	ENST00000370253.2	formin binding protein 1-like 	219	2	0	1	1	3	hsa-miR-100-3p				-0.01	-0.11	N/A
FAM122A	ENST00000394264.3	family with sequence similarity 122A 	1277	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.13	N/A
FITM2	ENST00000396825.3	fat storage-inducing transmembrane protein 2 	215	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
PPARA	ENST00000396000.2	peroxisome proliferator-activated receptor alpha 	82	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
VTI1B	ENST00000554659.1	vesicle transport through interaction with t-SNAREs 1B 	264	1	0	0	1	2	hsa-miR-100-3p				-0.01	-0.01	N/A
SBNO1	ENST00000420886.2	strawberry notch homolog 1 (Drosophila) 	87	2	1	0	1	2	hsa-miR-100-3p				-0.01	-0.04	N/A
EEA1	ENST00000322349.8	early endosome antigen 1 	78	1	0	1	0	2	hsa-miR-100-3p				-0.01	-0.12	N/A
PNISR	ENST00000369239.5	PNN-interacting serine/arginine-rich protein 	600	1	1	0	0	0	hsa-miR-100-3p				-0.01	-0.14	N/A
TFB1M	ENST00000367166.4	transcription factor B1, mitochondrial 	304	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.35	N/A
PTPRE	ENST00000254667.3	protein tyrosine phosphatase, receptor type, E 	44	1	0	1	0	1	hsa-miR-100-3p				-0.01	-0.02	N/A
HDLBP	ENST00000391975.1	high density lipoprotein binding protein 	1755	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.03	N/A
PDXK	ENST00000468090.1	pyridoxal (pyridoxine, vitamin B6) kinase 	5653	2	0	2	0	2	hsa-miR-100-3p				-0.01	-0.04	N/A
C1orf95	ENST00000366788.3	chromosome 1 open reading frame 95 	28	2	0	1	1	2	hsa-miR-100-3p				-0.01	-0.03	N/A
JDP2	ENST00000435893.2	Jun dimerization protein 2 	110	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.06	N/A
RSL1D1	ENST00000571133.1	ribosomal L1 domain containing 1 	140	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
LAMA4	ENST00000230538.7	laminin, alpha 4 	605	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.02	N/A
RRP8	ENST00000254605.6	ribosomal RNA processing 8, methyltransferase, homolog (yeast) 	423	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.12	N/A
CEP57	ENST00000325542.5	centrosomal protein 57kDa 	289	2	0	0	2	1	hsa-miR-100-3p				-0.01	-0.22	N/A
YTHDC1	ENST00000344157.4	YTH domain containing 1 	307	2	0	1	1	0	hsa-miR-100-3p				-0.01	-0.19	N/A
HOXD11	ENST00000249504.5	homeobox D11 	124	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
TRIM71	ENST00000383763.5	tripartite motif containing 71, E3 ubiquitin protein ligase 	67	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.01	N/A
SSBP2	ENST00000320672.4	single-stranded DNA binding protein 2 	1996	2	0	0	2	0	hsa-miR-100-3p				-0.01	-0.21	N/A
SNX2	ENST00000379516.2	sorting nexin 2 	397	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.11	N/A
SPATA18	ENST00000295213.4	spermatogenesis associated 18 	19	1	0	0	1	1	hsa-miR-100-3p				-0.01	-0.03	N/A
LMBRD2	ENST00000296603.4	LMBR1 domain containing 2 	211	1	0	0	1	0	hsa-miR-100-3p				-0.01	-0.01	N/A
INTU	ENST00000335251.6	inturned planar cell polarity protein 	105	1	0	0	1	4	hsa-miR-100-3p				-0.01	-0.01	N/A
DCAF17	ENST00000375255.3	DDB1 and CUL4 associated factor 17 	49	1	1	0	0	0	hsa-miR-100-3p				-0.01	-0.06	N/A
CENPO	ENST00000380834.2	centromere protein O 	298	1	0	1	0	0	hsa-miR-100-3p				-0.01	-0.02	N/A
