Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
ANKRD17	ENST00000358602.4	ankyrin repeat domain 17 	1334	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
RP11-407N17.3	ENST00000603904.1	cTAGE family member 5 isoform 4  	76	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.06	N/A
DICER1	ENST00000541352.1	dicer 1, ribonuclease type III 	25	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
C1orf61	ENST00000368243.1	chromosome 1 open reading frame 61 	5	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.39	N/A
ARHGAP29	ENST00000260526.6	Rho GTPase activating protein 29 	451	1	1	0	0	4	hsa-miR-16-2-3p				0	-0.03	N/A
NCAPH	ENST00000240423.4	non-SMC condensin I complex, subunit H 	217	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
DEFB105B	ENST00000335510.6	defensin, beta 105B 	5	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.38	N/A
EXT2	ENST00000395673.3	exostosin glycosyltransferase 2 	896	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.04	N/A
POLR3K	ENST00000293860.5	polymerase (RNA) III (DNA directed) polypeptide K, 12.3 kDa 	477	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
ABCF1	ENST00000326195.8	ATP-binding cassette, sub-family F (GCN20), member 1 	1078	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
CLEC12B	ENST00000338896.5	C-type lectin domain family 12, member B 	5	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.39	N/A
OPA3	ENST00000263275.4	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia) 	137	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
TGS1	ENST00000260129.5	trimethylguanosine synthase 1 	662	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.02	N/A
EXOC3	ENST00000512944.1	exocyst complex component 3 	463	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.06	N/A
CYB5R4	ENST00000369681.5	cytochrome b5 reductase 4 	329	2	0	2	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
ZNF250	ENST00000292579.7	zinc finger protein 250 	67	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
DEFB105A	ENST00000334773.6	defensin, beta 105A 	5	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.41	N/A
TMCO1	ENST00000392129.6	transmembrane and coiled-coil domains 1 	4447	2	0	2	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
LIG3	ENST00000378526.4	ligase III, DNA, ATP-dependent 	554	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
CEP41	ENST00000223208.5	centrosomal protein 41kDa 	346	1	0	0	1	3	hsa-miR-16-2-3p				0	-0.01	N/A
PRKD1	ENST00000331968.5	protein kinase D1 	75	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
NUP35	ENST00000295119.4	nucleoporin 35kDa 	210	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.02	N/A
TOR1A	ENST00000351698.4	torsin family 1, member A (torsin A) 	2491	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
MSRB2	ENST00000376510.3	methionine sulfoxide reductase B2 	6585	4	1	2	1	1	hsa-miR-16-2-3p				0	-0.26	N/A
TXNDC16	ENST00000281741.4	thioredoxin domain containing 16 	508	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.03	N/A
NUP37	ENST00000552283.1	nucleoporin 37kDa 	458	2	0	0	2	1	hsa-miR-195-3p				0	-0.04	N/A
SIN3B	ENST00000379803.1	SIN3 transcription regulator family member B 	1084	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.14	N/A
DIP2A	ENST00000318711.7	DIP2 disco-interacting protein 2 homolog A (Drosophila) 	298	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
NARS	ENST00000256854.5	asparaginyl-tRNA synthetase 	467	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.05	N/A
TTL	ENST00000233336.6	tubulin tyrosine ligase 	442	2	0	0	2	2	hsa-miR-16-2-3p				0	-0.02	N/A
MYLK	ENST00000360772.3	myosin light chain kinase 	2964	2	0	1	1	0	hsa-miR-16-2-3p				0	-0.03	N/A
CITED2	ENST00000367651.2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 	1071	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
MGAT4C	ENST00000604798.1	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme C (putative) 	5	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.26	N/A
ARGLU1	ENST00000400198.3	arginine and glutamate rich 1 	9450	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.08	N/A
HLA-A	ENST00000396634.1	major histocompatibility complex, class I, A 	276	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
AKR7A2	ENST00000235835.3	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase) 	1134	2	0	0	2	1	hsa-miR-16-2-3p				0	-0.11	N/A
CEP63	ENST00000337090.3	centrosomal protein 63kDa 	191	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
CDR1	ENST00000370532.2	cerebellar degeneration-related protein 1, 34kDa 	5	5	0	2	3	4	hsa-miR-16-2-3p				0	-0.29	N/A
FKBP5	ENST00000536438.1	FK506 binding protein 5 	32	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
KARS	ENST00000568378.1	lysyl-tRNA synthetase 	2738	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.13	N/A
PKIA	ENST00000396418.2	protein kinase (cAMP-dependent, catalytic) inhibitor alpha 	542	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.05	N/A
RTF1	ENST00000389629.4	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) 	1869	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
TBC1D3H	ENST00000394359.3	TBC1 domain family, member 3H 	5	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.26	N/A
TRDMT1	ENST00000377799.3	tRNA aspartic acid methyltransferase 1 	248	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.03	N/A
HNRNPK	ENST00000376281.4	heterogeneous nuclear ribonucleoprotein K 	124	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.03	N/A
PHACTR2	ENST00000427704.2	phosphatase and actin regulator 2 	274	1	0	0	1	4	hsa-miR-16-2-3p				0	-0.03	N/A
ARSG	ENST00000448504.2	arylsulfatase G 	73	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
FYTTD1	ENST00000241502.4	forty-two-three domain containing 1 	891	1	0	1	0	4	hsa-miR-16-2-3p				0	-0.05	N/A
ADAP1	ENST00000265846.5	ArfGAP with dual PH domains 1 	328	1	0	1	0	0	hsa-miR-195-3p				0	-0.05	N/A
MAPKAP1	ENST00000373511.2	mitogen-activated protein kinase associated protein 1 	1359	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
ABI2	ENST00000295851.5	abl-interactor 2 	877	2	0	1	1	1	hsa-miR-195-3p				0	-0.08	N/A
USP1	ENST00000339950.4	ubiquitin specific peptidase 1 	436	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
GIMAP6	ENST00000493969.1	GTPase, IMAP family member 6 	5	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.25	N/A
RP11-210M15.2	ENST00000559008.1	Uncharacterized protein  	5	3	0	2	1	1	hsa-miR-16-2-3p				0	-0.27	N/A
KCMF1	ENST00000409785.4	potassium channel modulatory factor 1 	1285	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.04	N/A
GNB1L	ENST00000329517.6	guanine nucleotide binding protein (G protein), beta polypeptide 1-like 	210	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
PPWD1	ENST00000261308.5	peptidylprolyl isomerase domain and WD repeat containing 1 	1377	2	0	1	1	0	hsa-miR-16-2-3p				0	-0.16	N/A
ANG	ENST00000336811.6	angiogenin, ribonuclease, RNase A family, 5 	1279	3	0	0	3	0	hsa-miR-16-2-3p				0	-0.19	N/A
NDUFC2-KCTD14	ENST00000528251.1	NDUFC2-KCTD14 readthrough 	5	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.23	N/A
OPTN	ENST00000378757.2	optineurin 	1239	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
ACO1	ENST00000309951.6	aconitase 1, soluble 	738	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
TSC22D2	ENST00000361875.3	TSC22 domain family, member 2 	1062	1	0	1	0	3	hsa-miR-16-2-3p				0	-0.10	N/A
SOSTDC1	ENST00000307068.4	sclerostin domain containing 1 	5	2	0	1	1	0	hsa-miR-16-2-3p				0	-0.21	N/A
GABRB1	ENST00000295454.3	gamma-aminobutyric acid (GABA) A receptor, beta 1 	5	3	0	3	0	1	hsa-miR-16-2-3p				0	-0.20	N/A
DNAJB5	ENST00000545841.1	DnaJ (Hsp40) homolog, subfamily B, member 5 	379	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
ACP6	ENST00000369238.6	acid phosphatase 6, lysophosphatidic 	657	2	2	0	0	0	hsa-miR-16-2-3p				0	-0.06	N/A
C6orf62	ENST00000378119.4	chromosome 6 open reading frame 62 	300	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
C14orf119	ENST00000319074.4	chromosome 14 open reading frame 119 	6513	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.15	N/A
ADAD1	ENST00000388724.2	adenosine deaminase domain containing 1 (testis-specific) 	5	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.20	N/A
AEN	ENST00000332810.3	apoptosis enhancing nuclease 	610	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.03	N/A
CPE	ENST00000402744.4	carboxypeptidase E 	282	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.03	N/A
GBX2	ENST00000551105.1	gastrulation brain homeobox 2 	53	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.03	N/A
RGS18	ENST00000367460.3	regulator of G-protein signaling 18 	5	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.20	N/A
MARCKS	ENST00000368635.4	myristoylated alanine-rich protein kinase C substrate 	188	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
VTA1	ENST00000367630.4	vesicle (multivesicular body) trafficking 1 	1424	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.04	N/A
RPL27A	ENST00000314138.6	ribosomal protein L27a 	2641	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.02	N/A
FTO	ENST00000471389.1	fat mass and obesity associated 	240	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.02	N/A
SEL1L	ENST00000336735.4	sel-1 suppressor of lin-12-like (C. elegans) 	1271	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
BCL11A	ENST00000356842.4	B-cell CLL/lymphoma 11A (zinc finger protein) 	401	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
APPL1	ENST00000288266.3	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 	908	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.05	N/A
AIFM1	ENST00000535724.1	apoptosis-inducing factor, mitochondrion-associated, 1 	2582	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
FAM159B	ENST00000389074.5	family with sequence similarity 159, member B 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.17	N/A
ACSF2	ENST00000427954.2	acyl-CoA synthetase family member 2 	1502	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.06	N/A
P2RY10	ENST00000171757.2	purinergic receptor P2Y, G-protein coupled, 10 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.14	N/A
MKKS	ENST00000347364.3	McKusick-Kaufman syndrome 	543	1	0	1	0	3	hsa-miR-16-2-3p				0	-0.02	N/A
CDX2	ENST00000381020.7	caudal type homeobox 2 	563	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
ZMAT2	ENST00000274712.3	zinc finger, matrin-type 2 	1926	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.04	N/A
C1orf50	ENST00000372525.5	chromosome 1 open reading frame 50 	1217	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
C14orf23	ENST00000399387.4	chromosome 14 open reading frame 23 	5	1	0	0	1	2	hsa-miR-16-2-3p				0	-0.17	N/A
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.14	N/A
SIGLEC14	ENST00000360844.6	sialic acid binding Ig-like lectin 14 	5	4	3	1	0	1	hsa-miR-16-2-3p				0	-0.14	N/A
TRIM32	ENST00000373983.2	tripartite motif containing 32 	285	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
USP15	ENST00000353364.3	ubiquitin specific peptidase 15 	286	1	1	0	0	3	hsa-miR-195-3p				0	-0.04	N/A
ZNF639	ENST00000326361.3	zinc finger protein 639 	614	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
BMP10	ENST00000295379.1	bone morphogenetic protein 10 	5	4	0	3	1	1	hsa-miR-16-2-3p				0	-0.15	N/A
RASA1	ENST00000456692.2	RAS p21 protein activator (GTPase activating protein) 1 	1700	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.02	N/A
SRD5A1	ENST00000274192.5	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1) 	2684	3	0	1	2	1	hsa-miR-16-2-3p				0	-0.04	N/A
SIPA1L1	ENST00000555818.1	signal-induced proliferation-associated 1 like 1 	291	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
VAPA	ENST00000400000.2	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa 	2926	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.03	N/A
FHL5	ENST00000541107.1	four and a half LIM domains 5 	5	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.14	N/A
SCAF8	ENST00000367178.3	SR-related CTD-associated factor 8 	1917	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.04	N/A
VPS29	ENST00000549578.1	vacuolar protein sorting 29 homolog (S. cerevisiae) 	2115	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.33	N/A
CDH19	ENST00000540086.1	cadherin 19, type 2 	5	2	1	0	1	0	hsa-miR-16-2-3p				0	-0.17	N/A
TXNDC15	ENST00000358387.4	thioredoxin domain containing 15 	1181	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.04	N/A
UBE2T	ENST00000367274.4	ubiquitin-conjugating enzyme E2T (putative) 	679	1	0	0	1	2	hsa-miR-16-2-3p				0	-0.02	N/A
TTPA	ENST00000260116.4	tocopherol (alpha) transfer protein 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.15	N/A
CDCA2	ENST00000330560.3	cell division cycle associated 2 	215	1	0	0	1	1	hsa-miR-195-3p				0	-0.03	N/A
FXR1	ENST00000357559.4	fragile X mental retardation, autosomal homolog 1 	434	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
DDX53	ENST00000327968.5	DEAD (Asp-Glu-Ala-Asp) box polypeptide 53 	5	4	0	4	0	0	hsa-miR-16-2-3p				0	-0.17	N/A
DMD	ENST00000378677.2	dystrophin 	211	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
SNTG1	ENST00000522124.1	syntrophin, gamma 1 	5	3	0	2	1	1	hsa-miR-16-2-3p				0	-0.13	N/A
SMYD2	ENST00000366957.5	SET and MYND domain containing 2 	1381	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
MGP	ENST00000539261.1	matrix Gla protein 	153	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
AKAP6	ENST00000557272.1	A kinase (PRKA) anchor protein 6 	5	2	1	1	0	1	hsa-miR-16-2-3p				0	-0.14	N/A
YBX1	ENST00000321358.7	Y box binding protein 1 	4740	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
NLN	ENST00000380985.5	neurolysin (metallopeptidase M3 family) 	885	2	0	2	0	1	hsa-miR-16-2-3p				0	-0.06	N/A
FAM212B	ENST00000357260.5	family with sequence similarity 212, member B 	211	1	0	0	1	0	hsa-miR-195-3p				0	-0.01	N/A
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.02	N/A
CDH18	ENST00000382275.1	cadherin 18, type 2 	5	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.14	N/A
COG6	ENST00000455146.3	component of oligomeric golgi complex 6 	122	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
TRDN	ENST00000398178.3	triadin 	5	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.11	N/A
NKAPL	ENST00000343684.3	NFKB activating protein-like 	5	2	0	1	1	2	hsa-miR-195-3p				0	-0.09	N/A
FMO3	ENST00000367755.4	flavin containing monooxygenase 3 	5	2	0	0	2	0	hsa-miR-16-2-3p				0	-0.09	N/A
BNC2	ENST00000380672.4	basonuclin 2 	770	1	0	0	1	2	hsa-miR-16-2-3p				0	-0.01	N/A
SLC1A5	ENST00000542575.2	solute carrier family 1 (neutral amino acid transporter), member 5 	681	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
ST3GAL6	ENST00000265261.6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 	150	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
GNRHR	ENST00000420975.2	gonadotropin-releasing hormone receptor 	5	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.12	N/A
DIRC1	ENST00000308100.4	disrupted in renal carcinoma 1 	5	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.10	N/A
BTLA	ENST00000334529.5	B and T lymphocyte associated 	5	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.08	N/A
RPL31	ENST00000409320.3	ribosomal protein L31 	118807	1	0	0	1	1	hsa-miR-195-3p				0	-0.09	N/A
HLA-DOB	ENST00000438763.2	major histocompatibility complex, class II, DO beta 	5	2	1	1	0	3	hsa-miR-16-2-3p				0	-0.12	N/A
SLAMF8	ENST00000289707.5	SLAM family member 8 	5	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.11	N/A
TSPAN14	ENST00000429989.3	tetraspanin 14 	239	1	0	0	1	2	hsa-miR-16-2-3p				0	-0.01	N/A
CYSLTR1	ENST00000373304.3	cysteinyl leukotriene receptor 1 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.08	N/A
COPS2	ENST00000388901.5	COP9 signalosome subunit 2 	11120	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.05	N/A
ARHGEF5	ENST00000056217.5	Rho guanine nucleotide exchange factor (GEF) 5 	200	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
DUXA	ENST00000554048.2	double homeobox A 	5	3	1	2	0	1	hsa-miR-16-2-3p				0	-0.12	N/A
WEE1	ENST00000299613.6	WEE1 homolog (S. pombe) 	331	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
FRA10AC1	ENST00000536233.1	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1 	289	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
SPAG17	ENST00000336338.5	sperm associated antigen 17 	5	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.10	N/A
EID2	ENST00000390658.2	EP300 interacting inhibitor of differentiation 2 	1085	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.04	N/A
AIG1	ENST00000357847.4	androgen-induced 1 	1226	1	0	1	0	0	hsa-miR-195-3p				0	-0.03	N/A
SH3BP5	ENST00000383791.3	SH3-domain binding protein 5 (BTK-associated) 	4289	2	1	1	0	1	hsa-miR-16-2-3p				0	-0.09	N/A
PHAX	ENST00000297540.4	phosphorylated adaptor for RNA export 	309	2	0	1	1	0	hsa-miR-16-2-3p				0	-0.03	N/A
CD36	ENST00000447544.2	CD36 molecule (thrombospondin receptor) 	5	2	0	1	1	1	hsa-miR-16-2-3p				0	-0.11	N/A
SLC2A9	ENST00000264784.3	solute carrier family 2 (facilitated glucose transporter), member 9 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.08	N/A
SLC37A4	ENST00000545985.1	solute carrier family 37 (glucose-6-phosphate transporter), member 4 	633	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
FGF10	ENST00000264664.4	fibroblast growth factor 10 	5	3	0	1	2	1	hsa-miR-16-2-3p				0	-0.09	N/A
GGCX	ENST00000233838.4	gamma-glutamyl carboxylase 	254	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.01	N/A
ORC4	ENST00000392857.5	origin recognition complex, subunit 4 	1180	2	1	0	1	1	hsa-miR-16-2-3p				0	-0.04	N/A
NRD1	ENST00000352171.7	nardilysin (N-arginine dibasic convertase) 	1501	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.14	N/A
GPR174	ENST00000276077.1	G protein-coupled receptor 174 	5	2	0	1	1	1	hsa-miR-16-2-3p				0	-0.10	N/A
AKR1C4	ENST00000380448.1	aldo-keto reductase family 1, member C4 	5	1	0	0	1	1	hsa-miR-195-3p				0	-0.08	N/A
SLC25A4	ENST00000281456.6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4 	1169	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.04	N/A
AKR1D1	ENST00000432161.1	aldo-keto reductase family 1, member D1 	5	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.09	N/A
SF3B3	ENST00000302516.5	splicing factor 3b, subunit 3, 130kDa 	2541	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
EMC1	ENST00000477853.1	ER membrane protein complex subunit 1 	5396	2	0	0	2	1	hsa-miR-16-2-3p				0	-0.02	N/A
CALML4	ENST00000395465.3	calmodulin-like 4 	307	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
GHSR	ENST00000241256.2	growth hormone secretagogue receptor 	5	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.13	N/A
RBM46	ENST00000514866.1	RNA binding motif protein 46 	5	2	0	2	0	0	hsa-miR-16-2-3p				0	-0.13	N/A
HSPA2	ENST00000394709.1	heat shock 70kDa protein 2 	600	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
LAX1	ENST00000442561.2	lymphocyte transmembrane adaptor 1 	5	1	0	0	1	0	hsa-miR-195-3p				0	-0.08	N/A
TCEAL4	ENST00000472484.1	transcription elongation factor A (SII)-like 4 	937	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.04	N/A
CHIC2	ENST00000263921.3	cysteine-rich hydrophobic domain 2 	2509	1	0	0	1	1	hsa-miR-16-2-3p				0	-0.12	N/A
ATP10D	ENST00000273859.3	ATPase, class V, type 10D 	440	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
RNF213	ENST00000582970.1	ring finger protein 213 	630	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.02	N/A
TRIM35	ENST00000305364.4	tripartite motif containing 35 	470	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
SERPINA7	ENST00000327674.4	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 	5	2	0	1	1	0	hsa-miR-195-3p				0	-0.08	N/A
WFDC6	ENST00000600168.1	WAP four-disulfide core domain 6 	5	2	0	0	2	0	hsa-miR-16-2-3p				0	-0.06	N/A
SIX1	ENST00000247182.6	SIX homeobox 1 	1264	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.02	N/A
GPR125	ENST00000334304.5	G protein-coupled receptor 125 	1042	1	0	1	0	2	hsa-miR-16-2-3p				0	-0.07	N/A
GPR137B	ENST00000366592.3	G protein-coupled receptor 137B 	389	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
DDHD2	ENST00000397166.2	DDHD domain containing 2 	961	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
CHRDL1	ENST00000372045.1	chordin-like 1 	5	2	1	1	0	0	hsa-miR-16-2-3p				0	-0.05	N/A
ATP1B4	ENST00000218008.3	ATPase, Na+/K+ transporting, beta 4 polypeptide 	5	1	1	0	0	2	hsa-miR-16-2-3p				0	-0.04	N/A
SLC22A2	ENST00000366953.3	solute carrier family 22 (organic cation transporter), member 2 	5	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.08	N/A
EXT1	ENST00000378204.2	exostosin glycosyltransferase 1 	694	1	0	0	1	2	hsa-miR-16-2-3p				0	-0.01	N/A
TCP1	ENST00000321394.7	t-complex 1 	15828	1	1	0	0	1	hsa-miR-16-2-3p				0	-0.07	N/A
MRPL22	ENST00000523037.1	mitochondrial ribosomal protein L22 	5309	1	0	1	0	1	hsa-miR-16-2-3p				0	-0.07	N/A
ZBED4	ENST00000216268.5	zinc finger, BED-type containing 4 	2276	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
RCAN1	ENST00000482533.1	regulator of calcineurin 1 	715	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
STAR	ENST00000276449.4	steroidogenic acute regulatory protein 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.05	N/A
GNB2L1	ENST00000514455.1	guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 	1980	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.02	N/A
COLEC10	ENST00000332843.2	collectin sub-family member 10 (C-type lectin) 	5	2	0	1	1	1	hsa-miR-16-2-3p				0	-0.03	N/A
FAM181B	ENST00000329203.3	family with sequence similarity 181, member B 	5	2	0	1	1	0	hsa-miR-16-2-3p				0	-0.07	N/A
NOX1	ENST00000372964.1	NADPH oxidase 1 	5	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.05	N/A
MTHFD1L	ENST00000367321.3	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like 	2336	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
KLHL36	ENST00000564996.1	kelch-like family member 36 	483	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.01	N/A
BAG1	ENST00000472232.3	BCL2-associated athanogene 	8934	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.02	N/A
TSHR	ENST00000541158.2	thyroid stimulating hormone receptor 	5	2	0	2	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
AVPI1	ENST00000370626.3	arginine vasopressin-induced 1 	4404	1	0	0	1	0	hsa-miR-16-2-3p				0	-0.05	N/A
F2	ENST00000311907.5	coagulation factor II (thrombin) 	3672	1	1	0	0	0	hsa-miR-16-2-3p				0	-0.04	N/A
LRRC4C	ENST00000278198.2	leucine rich repeat containing 4C 	5	1	0	1	0	0	hsa-miR-16-2-3p				0	-0.06	N/A
ABCB11	ENST00000263817.6	ATP-binding cassette, sub-family B (MDR/TAP), member 11 	5	3	1	1	1	1	hsa-miR-16-2-3p				0	-0.06	N/A
