Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
AQP7	ENST00000537089.1	aquaporin 7 	10	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0004	0.0033	0.0231	-0.01	-0.02	< 0.1	NULL
SP8	ENST00000418710.2	Sp8 transcription factor 	95	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0010	0.0071	0.0513	-0.01	-0.01	< 0.1	NULL
EFS	ENST00000216733.3	embryonal Fyn-associated substrate 	79	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0007	0.0048	0.0323	-0.01	-0.16	< 0.1	NULL
MAP1B	ENST00000296755.7	microtubule-associated protein 1B 	259	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0087	0.0636	0.4256	-0.01	-0.01	< 0.1	NULL
DDX31	ENST00000372159.3	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 	174	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0015	0.0110	0.0789	-0.01	-0.02	< 0.1	NULL
ZBED4	ENST00000216268.5	zinc finger, BED-type containing 4 	2276	1	0	1	0	0	0	0	0	1	hsa-miR-199b-5p	0.0028	0.0204	0.1369	-0.01	-0.05	0.35	NULL
ADARB2	ENST00000381312.1	adenosine deaminase, RNA-specific, B2 (non-functional) 	9	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0036	0.0256	0.1543	-0.01	-0.02	< 0.1	NULL
SENP8	ENST00000544411.1	SUMO/sentrin specific peptidase family member 8 	80	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0015	0.0109	0.0746	-0.01	-0.07	< 0.1	NULL
DNAJC5	ENST00000360864.4	DnaJ (Hsp40) homolog, subfamily C, member 5 	1089	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0019	0.0139	0.0872	-0.01	-0.08	< 0.1	NULL
PRPF4	ENST00000374199.4	pre-mRNA processing factor 4 	2735	0	0	0	0	2	0	2	0	0	hsa-miR-199b-5p	0.0008	0.0053	0.0265	-0.01	-0.26	0.12	NULL
UBE2R2	ENST00000263228.3	ubiquitin-conjugating enzyme E2R 2 	2442	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0006	0.0042	0.0279	-0.01	-0.06	< 0.1	NULL
CIRBP	ENST00000444172.2	cold inducible RNA binding protein 	4799	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0012	0.0088	0.0629	-0.01	-0.04	< 0.1	NULL
CUL4B	ENST00000371322.5	cullin 4B 	150	0	0	0	0	2	0	1	1	0	hsa-miR-199b-5p	0.0049	0.0358	0.2313	-0.01	-0.09	0.20	NULL
ATP8B2	ENST00000368489.3	ATPase, aminophospholipid transporter, class I, type 8B, member 2 	244	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0049	0.0354	0.2250	-0.01	-0.02	0.12	NULL
ANKRD9	ENST00000559651.1	ankyrin repeat domain 9 	766	0	0	0	0	1	0	1	0	2	hsa-miR-199a-5p	0.0016	0.0113	0.0745	-0.01	-0.08	< 0.1	NULL
GBP2	ENST00000370466.3	guanylate binding protein 2, interferon-inducible 	1309	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0014	0.0103	0.0740	-0.01	-0.01	< 0.1	NULL
TSN	ENST00000536142.1	translin 	886	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0015	0.0114	0.0817	-0.01	-0.02	< 0.1	NULL
MCMBP	ENST00000360003.3	minichromosome maintenance complex binding protein 	1411	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0004	0.0026	0.0161	-0.01	-0.12	< 0.1	NULL
GABPB1	ENST00000429662.2	GA binding protein transcription factor, beta subunit 1 	292	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0009	0.0058	0.0283	-0.01	-0.41	< 0.1	NULL
ITGB3BP	ENST00000371092.3	integrin beta 3 binding protein (beta3-endonexin) 	1136	0	0	0	0	1	0	0	1	1	hsa-miR-199b-5p	0.0006	0.0043	0.0253	-0.01	-0.20	0.13	NULL
MMP17	ENST00000535291.1	matrix metallopeptidase 17 (membrane-inserted) 	9	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0011	0.0081	0.0582	-0.01	-0.02	< 0.1	NULL
RABIF	ENST00000367262.3	RAB interacting factor 	948	0	0	0	0	1	0	0	1	2	hsa-miR-199b-5p	0.0014	0.0104	0.0737	-0.01	-0.16	< 0.1	NULL
COBLL1	ENST00000375458.2	cordon-bleu WH2 repeat protein-like 1 	70	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0041	0.0298	0.1897	-0.01	-0.07	< 0.1	NULL
TRIM72	ENST00000322122.3	tripartite motif containing 72 	8	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0018	0.0130	0.0876	-0.01	-0.02	< 0.1	NULL
MRPS14	ENST00000476371.1	mitochondrial ribosomal protein S14 	2140	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0009	0.0060	0.0258	-0.01	-0.29	< 0.1	NULL
TCF4	ENST00000354452.3	transcription factor 4 	394	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0060	0.0440	0.2943	-0.01	-0.01	< 0.1	NULL
ABHD6	ENST00000295962.4	abhydrolase domain containing 6 	289	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0005	0.0034	0.0170	-0.01	-0.21	< 0.1	NULL
NBEAL1	ENST00000449802.1	neurobeachin-like 1 	42	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0060	0.0441	0.3043	-0.01	-0.01	< 0.1	NULL
IFNAR2	ENST00000404220.3	interferon (alpha, beta and omega) receptor 2 	470	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0026	0.0184	0.1188	-0.01	-0.18	< 0.1	NULL
PCDHB16	ENST00000361016.2	protocadherin beta 16 	36	0	0	0	0	2	0	0	2	0	hsa-miR-199a-5p	0.0017	0.0120	0.0758	-0.01	-0.05	0.30	NULL
HERPUD2	ENST00000396081.1	HERPUD family member 2 	30	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0026	0.0181	0.1049	-0.01	-0.09	< 0.1	NULL
AFAP1	ENST00000360265.4	actin filament associated protein 1 	1966	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0068	0.0495	0.3319	-0.01	-0.01	< 0.1	NULL
SURF6	ENST00000372022.4	surfeit 6 	175	0	0	0	0	2	1	0	1	1	hsa-miR-199a-5p	0.0012	0.0088	0.0572	-0.01	-0.37	< 0.1	NULL
LEPROTL1	ENST00000321250.8	leptin receptor overlapping transcript-like 1 	1242	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0008	0.0056	0.0390	-0.01	-0.06	< 0.1	NULL
FBXO32	ENST00000517956.1	F-box protein 32 	500	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0047	0.0341	0.2283	-0.01	-0.02	< 0.1	NULL
NABP1	ENST00000410026.2	nucleic acid binding protein 1 	938	0	0	0	0	2	0	2	0	1	hsa-miR-199a-5p	0.0056	0.0408	0.2601	-0.01	-0.16	< 0.1	NULL
ZNF670	ENST00000366503.2	zinc finger protein 670 	117	0	0	0	0	2	0	0	2	1	hsa-miR-199a-5p	0.0054	0.0393	0.2591	-0.01	-0.47	< 0.1	NULL
CCND2	ENST00000261254.3	cyclin D2 	66	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0041	0.0298	0.2072	-0.01	-0.01	< 0.1	NULL
CORO2A	ENST00000343933.5	coronin, actin binding protein, 2A 	493	0	0	0	0	2	0	1	1	1	hsa-miR-199a-5p	0.0013	0.0098	0.0659	-0.01	-0.05	0.14	NULL
PCGF5	ENST00000336126.5	polycomb group ring finger 5 	176	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0105	0.0712	0.3289	-0.01	-0.04	0.11	NULL
RP11-315D16.2	ENST00000562767.1	Uncharacterized protein  	304	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0004	0.0029	0.0195	-0.01	-0.04	< 0.1	NULL
TCEB1	ENST00000518127.1	transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C) 	637	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0013	0.0092	0.0638	-0.01	-0.07	0.11	NULL
HSP90B1	ENST00000299767.5	heat shock protein 90kDa beta (Grp94), member 1 	42	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0012	0.0085	0.0509	-0.01	-0.07	< 0.1	NULL
GDI2	ENST00000380191.4	GDP dissociation inhibitor 2 	664	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0038	0.0274	0.1838	-0.01	-0.01	< 0.1	NULL
SLC43A2	ENST00000301335.5	solute carrier family 43 (amino acid system L transporter), member 2 	68	0	0	0	0	1	1	0	0	1	hsa-miR-199b-5p	0.0020	0.0145	0.0849	-0.01	-0.06	< 0.1	NULL
UBXN7	ENST00000296328.4	UBX domain protein 7 	95	0	0	0	0	3	0	0	3	1	hsa-miR-199a-5p	0.0041	0.0293	0.1848	-0.01	-0.03	< 0.1	NULL
SH3BGRL	ENST00000373212.5	SH3 domain binding glutamic acid-rich protein like 	2034	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0005	0.0031	0.0109	-0.01	-0.55	< 0.1	NULL
PALM2	ENST00000448454.2	paralemmin 2 	35	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0067	0.0493	0.3429	-0.01	-0.01	< 0.1	NULL
SREK1	ENST00000334121.6	splicing regulatory glutamine/lysine-rich protein 1 	316	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0011	0.0078	0.0500	-0.01	-0.14	< 0.1	NULL
MRPS11	ENST00000325844.4	mitochondrial ribosomal protein S11 	1452	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0005	0.0034	0.0202	-0.01	-0.10	< 0.1	NULL
OPTN	ENST00000378757.2	optineurin 	1239	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0006	0.0042	0.0264	-0.01	-0.42	< 0.1	NULL
ZNF451	ENST00000370708.4	zinc finger protein 451 	190	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0033	0.0242	0.1731	-0.01	-0.01	< 0.1	NULL
GXYLT2	ENST00000389617.4	glucoside xylosyltransferase 2 	207	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0017	0.0127	0.0848	-0.01	-0.03	< 0.1	NULL
ZBTB47	ENST00000457842.3	zinc finger and BTB domain containing 47 	81	0	0	0	0	1	0	1	0	4	hsa-miR-199a-5p	0.0048	0.0342	0.1987	-0.01	-0.02	< 0.1	NULL
TTF2	ENST00000369466.4	transcription termination factor, RNA polymerase II 	837	0	0	0	0	3	1	1	1	1	hsa-miR-199a-5p	0.0065	0.0464	0.2914	-0.01	-0.09	0.21	NULL
DNAJB13	ENST00000339764.1	DnaJ (Hsp40) homolog, subfamily B, member 13 	7	0	0	0	0	1	0	0	1	2	hsa-miR-199b-5p	0.0019	0.0135	0.0835	-0.01	-0.04	< 0.1	NULL
TECPR2	ENST00000359520.7	tectonin beta-propeller repeat containing 2 	109	0	0	0	0	1	0	1	0	3	hsa-miR-199a-5p	0.0035	0.0257	0.1844	-0.01	-0.02	< 0.1	NULL
RAB11FIP4	ENST00000325874.8	RAB11 family interacting protein 4 (class II) 	169	0	0	0	0	1	0	1	0	4	hsa-miR-199a-5p	0.0081	0.0593	0.3967	-0.01	-0.02	< 0.1	NULL
VCPIP1	ENST00000310421.4	valosin containing protein (p97)/p47 complex interacting protein 1 	228	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0059	0.0437	0.3087	-0.01	-0.01	< 0.1	NULL
ST6GALNAC5	ENST00000477717.1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 	7	0	0	0	0	1*	0	0	0	1	hsa-miR-199a-5p	0.0066	0.0480	0.3203	-0.01	-0.01	< 0.1	NULL
PDIA3	ENST00000300289.5	protein disulfide isomerase family A, member 3 	884	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0004	0.0026	0.0183	-0.01	-0.17	< 0.1	NULL
ACTR1A	ENST00000487599.1	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) 	190	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0015	0.0110	0.0795	-0.01	-0.01	< 0.1	NULL
CA5B	ENST00000454127.2	carbonic anhydrase VB, mitochondrial 	245	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0029	0.0211	0.1437	-0.01	-0.11	< 0.1	NULL
TRMT2B	ENST00000338687.7	tRNA methyltransferase 2 homolog B (S. cerevisiae) 	174	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0022	0.0157	0.0999	-0.01	-0.08	< 0.1	NULL
SFXN5	ENST00000410065.1	sideroflexin 5 	56	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0023	0.0169	0.1142	-0.01	-0.02	0.14	NULL
ARHGAP44	ENST00000262444.9	Rho GTPase activating protein 44 	22	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0017	0.0122	0.0864	-0.01	-0.01	< 0.1	NULL
TOB2	ENST00000327492.3	transducer of ERBB2, 2 	71	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0018	0.0133	0.0928	-0.01	-0.01	< 0.1	NULL
TACC1	ENST00000330691.6	transforming, acidic coiled-coil containing protein 1 	186	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0025	0.0180	0.1153	-0.01	-0.02	0.13	NULL
GFRA2	ENST00000524240.1	GDNF family receptor alpha 2 	13	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0040	0.0283	0.1664	-0.01	-0.02	< 0.1	NULL
TRMT2A	ENST00000404751.3	tRNA methyltransferase 2 homolog A (S. cerevisiae) 	455	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0007	0.0052	0.0356	-0.01	-0.06	< 0.1	NULL
RIT1	ENST00000368323.3	Ras-like without CAAX 1 	192	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0002	0.0013	0.0083	-0.01	-0.15	0.22	NULL
TNFAIP8	ENST00000504771.2	tumor necrosis factor, alpha-induced protein 8 	608	0	0	0	0	3	1	0	2	0	hsa-miR-199a-5p	0.0005	0.0038	0.0230	-0.01	-0.19	0.20	NULL
FIBCD1	ENST00000448616.1	fibrinogen C domain containing 1 	44	0	0	0	0	1	0	1	0	4	hsa-miR-199a-5p	0.0021	0.0154	0.1078	-0.01	-0.02	< 0.1	NULL
HEATR1	ENST00000366582.3	HEAT repeat containing 1 	282	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0061	0.0444	0.3011	-0.01	-0.02	< 0.1	NULL
LRIG3	ENST00000379141.4	leucine-rich repeats and immunoglobulin-like domains 3 	366	0	0	0	0	1	0	1	0	0	hsa-miR-199b-5p	0.0018	0.0125	0.0725	-0.01	-0.13	< 0.1	NULL
SUGP1	ENST00000247001.5	SURP and G patch domain containing 1 	445	0	0	0	0	2	0	0	2	0	hsa-miR-199a-5p	0.0004	0.0029	0.0174	-0.01	-0.20	< 0.1	NULL
STX7	ENST00000367941.2	syntaxin 7 	1395	0	0	0	0	2	0	2	0	1	hsa-miR-199b-5p	0.0010	0.0072	0.0500	-0.01	-0.26	< 0.1	NULL
ZNF576	ENST00000336564.4	zinc finger protein 576 	786	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0003	0.0020	0.0123	-0.01	-0.14	0.16	NULL
ESCO1	ENST00000269214.5	establishment of sister chromatid cohesion N-acetyltransferase 1 	94	0	0	0	0	1	1	0	0	0	hsa-miR-199b-5p	0.0024	0.0163	0.0957	-0.01	-0.25	< 0.1	NULL
PTGS1	ENST00000362012.2	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) 	399	0	0	0	0	1	1	0	0	1	hsa-miR-199b-5p	0.0016	0.0110	0.0600	-0.01	-0.17	< 0.1	NULL
TBL3	ENST00000568546.1	transducin (beta)-like 3 	57	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0010	0.0070	0.0508	-0.01	-0.01	< 0.1	NULL
FGF12	ENST00000445105.2	fibroblast growth factor 12 	150	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0006	0.0040	0.0266	-0.01	-0.07	< 0.1	NULL
FAM49A	ENST00000381323.3	family with sequence similarity 49, member A 	38	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0019	0.0142	0.1002	-0.01	-0.01	< 0.1	NULL
MCM8	ENST00000378896.3	minichromosome maintenance complex component 8 	85	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0034	0.0248	0.1675	-0.01	-0.01	< 0.1	NULL
NDUFAF3	ENST00000326925.6	NADH dehydrogenase (ubiquinone) complex I, assembly factor 3 	264	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0002	0.0017	0.0114	-0.01	-0.18	< 0.1	NULL
SESN3	ENST00000536441.1	sestrin 3 	260	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0005	0.0036	0.0260	-0.01	-0.06	0.14	NULL
ADAMTS4	ENST00000367996.5	ADAM metallopeptidase with thrombospondin type 1 motif, 4 	23	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0048	0.0354	0.2446	-0.01	-0.03	< 0.1	NULL
PAK1IP1	ENST00000379568.3	PAK1 interacting protein 1 	135	0	0	0	0	1	0	0	1	0	hsa-miR-199b-5p	0.0004	0.0033	0.0237	-0.01	-0.11	< 0.1	NULL
TRPA1	ENST00000262209.4	transient receptor potential cation channel, subfamily A, member 1 	75	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0015	0.0109	0.0750	-0.01	-0.11	< 0.1	NULL
GDPGP1	ENST00000558017.1	GDP-D-glucose phosphorylase 1 	65	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0013	0.0092	0.0642	-0.01	-0.06	< 0.1	NULL
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0027	0.0199	0.1403	-0.01	-0.01	< 0.1	NULL
GADD45GIP1	ENST00000316939.1	growth arrest and DNA-damage-inducible, gamma interacting protein 1 	981	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0003	0.0020	0.0131	-0.01	-0.08	< 0.1	NULL
NPR3	ENST00000265074.8	natriuretic peptide receptor C/guanylate cyclase C (atrionatriuretic peptide receptor C) 	517	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0021	0.0155	0.1034	-0.01	-0.02	< 0.1	NULL
DECR1	ENST00000220764.2	2,4-dienoyl CoA reductase 1, mitochondrial 	131	0	0	0	0	1	0	0	1	1	hsa-miR-199b-5p	0.0017	0.0127	0.0896	-0.01	-0.20	< 0.1	NULL
TFDP2	ENST00000499676.2	transcription factor Dp-2 (E2F dimerization partner 2) 	128	0	0	0	0	3	0	3	0	1	hsa-miR-199a-5p	0.0017	0.0122	0.0821	-0.01	-0.07	< 0.1	NULL
ICA1	ENST00000402384.3	islet cell autoantigen 1, 69kDa 	378	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0006	0.0044	0.0272	-0.01	-0.07	< 0.1	NULL
HLX	ENST00000366903.6	H2.0-like homeobox 	28	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0002	0.0014	0.0099	-0.01	-0.09	< 0.1	NULL
GTF3C3	ENST00000263956.3	general transcription factor IIIC, polypeptide 3, 102kDa 	248	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0002	0.0013	0.0084	-0.01	-0.10	< 0.1	NULL
ZDHHC5	ENST00000287169.3	zinc finger, DHHC-type containing 5 	1505	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0010	0.0072	0.0377	-0.01	-0.11	< 0.1	NULL
MKKS	ENST00000347364.3	McKusick-Kaufman syndrome 	543	0	0	0	0	3	1	1	1	0	hsa-miR-199b-5p	0.0020	0.0137	0.0793	-0.01	-0.56	< 0.1	NULL
TMEM184A	ENST00000297477.5	transmembrane protein 184A 	28	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0028	0.0208	0.1428	-0.01	-0.01	< 0.1	NULL
SRPX2	ENST00000373004.3	sushi-repeat containing protein, X-linked 2 	69	0	0	0	0	1	0	1	0	3	hsa-miR-199a-5p	0.0018	0.0130	0.0915	-0.01	-0.02	0.16	NULL
TSFM	ENST00000540550.1	Ts translation elongation factor, mitochondrial 	1340	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0003	0.0023	0.0138	-0.01	-0.22	0.12	NULL
ZNF480	ENST00000490272.1	zinc finger protein 480 	239	1	1	0	0	0	0	0	0	0	hsa-miR-199a-5p	0.0003	0.0021	0.0142	-0.01	-0.35	< 0.1	NULL
P2RY2	ENST00000311131.2	purinergic receptor P2Y, G-protein coupled, 2 	66	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0015	0.0108	0.0737	-0.01	-0.02	0.11	NULL
CENPP	ENST00000375587.3	centromere protein P 	85	0	0	0	0	2	1	1	0	0	hsa-miR-199a-5p	0.0010	0.0074	0.0445	-0.01	-0.11	< 0.1	NULL
CHST1	ENST00000308064.2	carbohydrate (keratan sulfate Gal-6) sulfotransferase 1 	5	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0009	0.0066	0.0468	-0.01	-0.11	< 0.1	NULL
ZDHHC3	ENST00000296127.3	zinc finger, DHHC-type containing 3 	426	0	0	0	0	1	1	0	0	2	hsa-miR-199a-5p	0.0035	0.0241	0.1313	-0.01	-0.03	< 0.1	NULL
LGALS8	ENST00000526589.1	lectin, galactoside-binding, soluble, 8 	188	0	0	0	0	2	0	1	1	0	hsa-miR-199a-5p	0.0024	0.0169	0.0953	-0.01	-0.06	< 0.1	NULL
TMOD1	ENST00000259365.4	tropomodulin 1 	115	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0069	0.0495	0.3067	-0.01	-0.02	< 0.1	NULL
C9orf64	ENST00000376344.3	chromosome 9 open reading frame 64 	126	0	0	0	0	1	1	0	0	2	hsa-miR-199a-5p	0.0013	0.0086	0.0428	-0.01	-0.07	< 0.1	NULL
FGF22	ENST00000215530.5	fibroblast growth factor 22 	8	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0002	0.0011	0.0081	-0.01	-0.01	< 0.1	NULL
GAN	ENST00000568107.2	gigaxonin 	185	0	0	0	0	1	0	0	1	3	hsa-miR-199a-5p	0.0080	0.0578	0.3685	-0.01	-0.01	< 0.1	NULL
ELAVL1	ENST00000407627.2	ELAV like RNA binding protein 1 	2812	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0008	0.0055	0.0268	-0.01	-0.17	< 0.1	NULL
DAZ3	ENST00000382365.2	deleted in azoospermia 3 	5	0	0	0	0	1*	0	0	0	1	hsa-miR-199a-5p	0.0163	0.1181	0.7834	-0.01	-0.01	< 0.1	NULL
NSD1	ENST00000439151.2	nuclear receptor binding SET domain protein 1 	685	0	0	0	0	2	0	0	2	0	hsa-miR-199a-5p	0.0052	0.0378	0.2566	-0.01	-0.02	0.12	NULL
COBL	ENST00000265136.7	cordon-bleu WH2 repeat protein 	205	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0017	0.0127	0.0875	-0.01	-0.01	< 0.1	NULL
DCPS	ENST00000263579.4	decapping enzyme, scavenger 	320	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0010	0.0072	0.0473	-0.01	-0.02	< 0.1	NULL
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0015	0.0104	0.0640	-0.01	-0.03	< 0.1	NULL
TNPO3	ENST00000393245.1	transportin 3 	30	0	0	0	0	1	0	1	0	1	hsa-miR-199a-5p	0.0062	0.0450	0.2952	-0.01	-0.02	< 0.1	NULL
CBX5	ENST00000209875.4	chromobox homolog 5 	360	1	0	0	1	1	0	1	0	2	hsa-miR-199a-5p	0.0067	0.0477	0.2882	-0.01	-0.03	0.51	2011
PHC3	ENST00000495893.2	polyhomeotic homolog 3 (Drosophila) 	366	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0046	0.0329	0.2032	-0.01	-0.02	< 0.1	NULL
MRS2	ENST00000274747.7	MRS2 magnesium transporter 	826	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0014	0.0100	0.0664	-0.01	-0.22	< 0.1	NULL
SMIM15	ENST00000339020.3	small integral membrane protein 15 	1037	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0060	0.0435	0.2772	-0.01	-0.13	< 0.1	NULL
FGF2	ENST00000264498.3	fibroblast growth factor 2 (basic) 	123	0	0	0	0	1	0	0	1	0	hsa-miR-199a-5p	0.0028	0.0204	0.1233	-0.01	-0.01	< 0.1	NULL
TMEM186	ENST00000333050.6	transmembrane protein 186 	287	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0003	0.0022	0.0113	-0.01	-0.30	< 0.1	NULL
UGGT1	ENST00000259253.6	UDP-glucose glycoprotein glucosyltransferase 1 	1377	0	0	0	0	1	0	0	1	2	hsa-miR-199a-5p	0.0021	0.0151	0.1072	-0.01	-0.01	< 0.1	NULL
RIC8B	ENST00000392837.4	RIC8 guanine nucleotide exchange factor B 	49	0	0	0	0	1	0	0	1	1	hsa-miR-199a-5p	0.0039	0.0282	0.1943	-0.01	-0.06	< 0.1	NULL
KLF2	ENST00000248071.5	Kruppel-like factor 2 (lung) 	431	0	0	0	0	2	0	0	2	2	hsa-miR-199a-5p	0.0006	0.0044	0.0296	-0.01	-0.08	< 0.1	NULL
DHTKD1	ENST00000263035.4	dehydrogenase E1 and transketolase domain containing 1 	621	0	0	0	0	1	1	0	0	0	hsa-miR-199a-5p	0.0027	0.0194	0.1229	-0.01	-0.29	< 0.1	NULL
GRHPR	ENST00000318158.6	glyoxylate reductase/hydroxypyruvate reductase 	572	1	0	1	0	1	0	1	0	1	hsa-miR-199a-5p	0.0003	0.0022	0.0137	-0.01	-0.19	0.54	NULL
NTPCR	ENST00000366628.5	nucleoside-triphosphatase, cancer-related 	2755	0	0	0	0	1	1	0	0	2	hsa-miR-199b-5p	0.0005	0.0034	0.0184	-0.01	-0.38	0.11	NULL
OIP5	ENST00000220514.3	Opa interacting protein 5 	178	0	0	0	0	2	1	0	1	0	hsa-miR-199a-5p	0.0005	0.0032	0.0152	-0.01	-0.27	< 0.1	NULL
NEDD4L	ENST00000256832.7	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase 	617	0	0	0	0	1	0	1	0	0	hsa-miR-199a-5p	0.0013	0.0099	0.0696	-0.01	-0.02	< 0.1	NULL
