Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
ALKBH1	ENST00000216489.3	alkB, alkylation repair homolog 1 (E. coli) 	223	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
MRGPRF	ENST00000441623.1	MAS-related GPR, member F 	140	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
CCNG2	ENST00000316355.5	cyclin G2 	1056	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.02	N/A
MASTL	ENST00000342386.6	microtubule associated serine/threonine kinase-like 	317	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
FN3KRP	ENST00000269373.6	fructosamine 3 kinase related protein 	486	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
DCAF11	ENST00000446197.3	DDB1 and CUL4 associated factor 11 	1599	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.04	N/A
NPHS1	ENST00000378910.5	nephrosis 1, congenital, Finnish type (nephrin) 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.16	N/A
DCUN1D5	ENST00000260247.5	DCN1, defective in cullin neddylation 1, domain containing 5 	1486	4	1	0	3	0	hsa-miR-103a-2-5p				0	-0.32	N/A
SOX12	ENST00000342665.2	SRY (sex determining region Y)-box 12 	6341	2	1	0	1	0	hsa-miR-103a-2-5p				0	-0.14	N/A
NDUFAF4	ENST00000316149.7	NADH dehydrogenase (ubiquinone) complex I, assembly factor 4 	2444	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.17	N/A
G6PC	ENST00000253801.2	glucose-6-phosphatase, catalytic subunit 	5	2	2	0	0	0	hsa-miR-103a-2-5p				0	-0.13	N/A
SPIC	ENST00000551346.1	Spi-C transcription factor (Spi-1/PU.1 related) 	5	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.14	N/A
TRIOBP	ENST00000406386.3	TRIO and F-actin binding protein 	1545	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
EMC1	ENST00000477853.1	ER membrane protein complex subunit 1 	5396	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.04	N/A
SERP1	ENST00000239944.2	stress-associated endoplasmic reticulum protein 1 	3242	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.14	N/A
MCHR2	ENST00000281806.2	melanin-concentrating hormone receptor 2 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.08	N/A
LDHA	ENST00000227157.4	lactate dehydrogenase A 	375	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
IL5RA	ENST00000438560.1	interleukin 5 receptor, alpha 	5	4	0	2	2	0	hsa-miR-103a-2-5p				0	-0.08	N/A
SOD2	ENST00000538183.2	superoxide dismutase 2, mitochondrial 	993	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.02	N/A
ST5	ENST00000526757.1	suppression of tumorigenicity 5 	139	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
ATHL1	ENST00000409548.2	ATH1, acid trehalase-like 1 (yeast) 	314	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
FOCAD	ENST00000380249.1	focadhesin 	347	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
PLGLB1	ENST00000355705.3	plasminogen-like B1 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
KCNC2	ENST00000393288.2	potassium voltage-gated channel, Shaw-related subfamily, member 2 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.09	N/A
AQP1	ENST00000509504.1	Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
CKAP5	ENST00000529230.1	cytoskeleton associated protein 5 	2192	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
ZNF593	ENST00000270812.5	zinc finger protein 593 	3221	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.14	N/A
TMEM115	ENST00000266025.3	transmembrane protein 115 	1346	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.05	N/A
MRPL12	ENST00000333676.3	mitochondrial ribosomal protein L12 	2476	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
NEUROD2	ENST00000302584.4	neuronal differentiation 2 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.11	N/A
DLK1	ENST00000341267.4	delta-like 1 homolog (Drosophila) 	1865	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
SOSTDC1	ENST00000307068.4	sclerostin domain containing 1 	5	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.10	N/A
F5	ENST00000367797.3	coagulation factor V (proaccelerin, labile factor) 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.13	N/A
CGRRF1	ENST00000216420.7	cell growth regulator with ring finger domain 1 	138	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
PLGLB2	ENST00000359481.4	plasminogen-like B2 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
CXorf21	ENST00000378962.3	chromosome X open reading frame 21 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.10	N/A
DKK3	ENST00000396505.2	dickkopf WNT signaling pathway inhibitor 3 	5725	2	1	0	1	0	hsa-miR-103a-2-5p				0	-0.17	N/A
NDUFA9	ENST00000266544.5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa 	1307	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
SHMT1	ENST00000316694.3	serine hydroxymethyltransferase 1 (soluble) 	3432	5	1	1	3	2	hsa-miR-103a-2-5p				0	-0.39	N/A
TP53TG5	ENST00000372726.3	TP53 target 5 	5	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.08	N/A
RGS7BP	ENST00000334025.2	regulator of G-protein signaling 7 binding protein 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.09	N/A
MCMBP	ENST00000360003.3	minichromosome maintenance complex binding protein 	1411	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
ZMYM4	ENST00000314607.6	zinc finger, MYM-type 4 	280	1	1	0	0	1	hsa-miR-103a-2-5p				0	-0.03	N/A
TTR	ENST00000237014.3	transthyretin 	12915	2	0	1	1	0	hsa-miR-103a-2-5p				0	-0.11	N/A
ACOT2	ENST00000538782.1	acyl-CoA thioesterase 2 	5	3	0	1	2	0	hsa-miR-103a-2-5p				0	-0.10	N/A
MOBP	ENST00000420739.1	myelin-associated oligodendrocyte basic protein 	5	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.09	N/A
PATE2	ENST00000358524.3	prostate and testis expressed 2 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.12	N/A
CSTF2	ENST00000415585.2	cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa 	385	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
TTLL2	ENST00000239587.5	tubulin tyrosine ligase-like family, member 2 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.13	N/A
GSC2	ENST00000086933.2	goosecoid homeobox 2 	5	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.09	N/A
HLA-DOB	ENST00000438763.2	major histocompatibility complex, class II, DO beta 	5	1	1	0	0	1	hsa-miR-103a-2-5p				0	-0.13	N/A
TRMU	ENST00000381019.3	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase 	150	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
KRBA1	ENST00000255992.10	KRAB-A domain containing 1 	747	2	0	0	2	1	hsa-miR-103a-2-5p				0	-0.05	N/A
IL1RAPL1	ENST00000378993.1	interleukin 1 receptor accessory protein-like 1 	5	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.10	N/A
HOXB2	ENST00000330070.4	homeobox B2 	1282	2	0	2	0	1	hsa-miR-103a-2-5p				0	-0.05	N/A
MSH2	ENST00000233146.2	mutS homolog 2 	1468	3*	0	1	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
HMOX2	ENST00000570646.1	heme oxygenase (decycling) 2 	437	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.04	N/A
ATXN10	ENST00000252934.5	ataxin 10 	4734	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.14	N/A
ACO1	ENST00000309951.6	aconitase 1, soluble 	738	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
UBASH3A	ENST00000398367.1	ubiquitin associated and SH3 domain containing A 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
TXK	ENST00000264316.4	TXK tyrosine kinase 	7	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.13	N/A
COX8C	ENST00000342144.2	cytochrome c oxidase subunit VIIIC 	5	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.11	N/A
NEK9	ENST00000238616.5	NIMA-related kinase 9 	733	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
MEF2D	ENST00000464356.2	myocyte enhancer factor 2D 	759	2	0	1	1	0	hsa-miR-103a-2-5p				0	-0.03	N/A
AADAC	ENST00000232892.7	arylacetamide deacetylase 	5	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.09	N/A
GRWD1	ENST00000253237.5	glutamate-rich WD repeat containing 1 	2673	2	0	2	0	0	hsa-miR-103a-2-5p				0	-0.04	N/A
ORAI2	ENST00000356387.2	ORAI calcium release-activated calcium modulator 2 	217	1	0	0	1	2	hsa-miR-103a-2-5p				0	-0.01	N/A
RNF187	ENST00000305943.7	ring finger protein 187 	13589	1	1	0	0	1	hsa-miR-103a-2-5p				0	-0.56	N/A
KLHL23	ENST00000392647.2	kelch-like family member 23 	791	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.04	N/A
ATIC	ENST00000236959.9	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase 	5791	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.06	N/A
PTPRA	ENST00000216877.6	protein tyrosine phosphatase, receptor type, A 	7517	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.20	N/A
GUCY1A3	ENST00000296518.7	guanylate cyclase 1, soluble, alpha 3 	42	3	2	0	1	1	hsa-miR-103a-2-5p				0	-0.54	N/A
NFE2L1	ENST00000585291.1	nuclear factor, erythroid 2-like 1 	1605	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
ELK1	ENST00000247161.3	ELK1, member of ETS oncogene family 	11	2	1	1	0	2	hsa-miR-103a-2-5p				0	-0.09	N/A
MED29	ENST00000315588.5	mediator complex subunit 29 	2453	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.11	N/A
AKR1C4	ENST00000380448.1	aldo-keto reductase family 1, member C4 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.08	N/A
KNCN	ENST00000481882.2	kinocilin 	5	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.06	N/A
MSC	ENST00000325509.4	musculin 	27	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.21	N/A
GBP6	ENST00000370456.4	guanylate binding protein family, member 6 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
MAGEB10	ENST00000356790.2	melanoma antigen family B, 10 	5	1	1	0	0	4	hsa-miR-103a-2-5p				0	-0.06	N/A
WWC2	ENST00000403733.3	WW and C2 domain containing 2 	717	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
GLP2R	ENST00000262441.5	glucagon-like peptide 2 receptor 	247	1	0	0	1	2	hsa-miR-103a-2-5p				0	-0.01	N/A
CISD2	ENST00000273986.4	CDGSH iron sulfur domain 2 	13	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.12	N/A
NINJ1	ENST00000375446.4	ninjurin 1 	1216	2	0	0	2	2	hsa-miR-103a-2-5p				0	-0.03	N/A
ATG2A	ENST00000421419.2	autophagy related 2A 	3795	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.02	N/A
DMKN	ENST00000472252.2	dermokine 	660	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
AGTRAP	ENST00000376627.2	angiotensin II receptor-associated protein 	3213	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.02	N/A
PARP2	ENST00000527915.1	poly (ADP-ribose) polymerase 2 	2959	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.18	N/A
SLC19A3	ENST00000258403.3	solute carrier family 19 (thiamine transporter), member 3 	16	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.09	N/A
CDC42EP1	ENST00000249014.4	CDC42 effector protein (Rho GTPase binding) 1 	4709	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.09	N/A
TNFSF8	ENST00000223795.2	tumor necrosis factor (ligand) superfamily, member 8 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.04	N/A
IL10RA	ENST00000227752.3	interleukin 10 receptor, alpha 	5	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.06	N/A
PPIC	ENST00000306442.4	peptidylprolyl isomerase C (cyclophilin C) 	1030	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
TRIM44	ENST00000299413.5	tripartite motif containing 44 	4203	3	0	1	2	2	hsa-miR-103a-2-5p				0	-0.71	N/A
PLXNA3	ENST00000369682.3	plexin A3 	2992	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
TIMD4	ENST00000274532.2	T-cell immunoglobulin and mucin domain containing 4 	10	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
MALSU1	ENST00000466681.1	mitochondrial assembly of ribosomal large subunit 1 	3111	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
DMGDH	ENST00000380311.4	dimethylglycine dehydrogenase 	17	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.19	N/A
CDNF	ENST00000378442.1	cerebral dopamine neurotrophic factor 	6	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
DHX30	ENST00000446256.2	DEAH (Asp-Glu-Ala-His) box helicase 30 	252	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.02	N/A
MMP15	ENST00000219271.3	matrix metallopeptidase 15 (membrane-inserted) 	605	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
ALOX15	ENST00000570836.1	arachidonate 15-lipoxygenase 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.04	N/A
DDX5	ENST00000225792.5	DEAD (Asp-Glu-Ala-Asp) box helicase 5 	5537	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.14	N/A
SLC25A26	ENST00000354883.6	solute carrier family 25 (S-adenosylmethionine carrier), member 26 	1791	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.04	N/A
PAX1	ENST00000444366.2	paired box 1 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.04	N/A
CTNNA2	ENST00000496558.1	catenin (cadherin-associated protein), alpha 2 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.04	N/A
PMPCB	ENST00000249269.4	peptidase (mitochondrial processing) beta 	653	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
NKAPL	ENST00000343684.3	NFKB activating protein-like 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.05	N/A
SP140L	ENST00000415673.2	SP140 nuclear body protein-like 	7	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.05	N/A
WLS	ENST00000262348.4	wntless Wnt ligand secretion mediator 	2540	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
SEC23B	ENST00000336714.3	Sec23 homolog B (S. cerevisiae) 	1829	2	1	0	1	0	hsa-miR-103a-2-5p				0	-0.07	N/A
SULT1C2	ENST00000251481.6	sulfotransferase family, cytosolic, 1C, member 2 	16	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.25	N/A
PRPF4	ENST00000374199.4	pre-mRNA processing factor 4 	2735	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.07	N/A
PPP1R15B	ENST00000367188.4	protein phosphatase 1, regulatory subunit 15B 	2154	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.02	N/A
CHD7	ENST00000423902.2	chromodomain helicase DNA binding protein 7 	925	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
UROS	ENST00000368797.4	uroporphyrinogen III synthase 	221	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
DENND2A	ENST00000275884.6	DENN/MADD domain containing 2A 	7	2	0	1	1	0	hsa-miR-103a-2-5p				0	-0.08	N/A
IVD	ENST00000249760.2	isovaleryl-CoA dehydrogenase 	484	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
XPNPEP2	ENST00000371106.3	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound 	5	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.04	N/A
GPR22	ENST00000304402.4	G protein-coupled receptor 22 	5	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.03	N/A
TNMD	ENST00000373031.4	tenomodulin 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
ANKRD45	ENST00000333279.2	ankyrin repeat domain 45 	10	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.11	N/A
ARL6IP4	ENST00000392435.2	ADP-ribosylation-like factor 6 interacting protein 4 	1797	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.05	N/A
TYRP1	ENST00000388918.5	tyrosinase-related protein 1 	16	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.09	N/A
DNLZ	ENST00000371739.3	DNL-type zinc finger 	373	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
CADM1	ENST00000452722.3	cell adhesion molecule 1 	676	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.02	N/A
CDH19	ENST00000540086.1	cadherin 19, type 2 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
SELPLG	ENST00000388962.3	selectin P ligand 	20	3	0	1	2	1	hsa-miR-103a-2-5p				0	-0.12	N/A
ZNF579	ENST00000325421.4	zinc finger protein 579 	1080	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
ZNF366	ENST00000318442.5	zinc finger protein 366 	5	1	0	0	1	2	hsa-miR-103a-2-5p				0	-0.06	N/A
BMP10	ENST00000295379.1	bone morphogenetic protein 10 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.07	N/A
NCKIPSD	ENST00000416649.2	NCK interacting protein with SH3 domain 	4158	1	0	0	1	2	hsa-miR-103a-2-5p				0	-0.03	N/A
NUDT5	ENST00000491614.1	nudix (nucleoside diphosphate linked moiety X)-type motif 5 	808	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
CASK	ENST00000421587.2	calcium/calmodulin-dependent serine protein kinase (MAGUK family) 	892	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
TG	ENST00000519543.1	thyroglobulin 	5	3	0	0	3	1	hsa-miR-103a-2-5p				0	-0.03	N/A
GATSL2	ENST00000426327.3	GATS protein-like 2 	5	1	1	0	0	2	hsa-miR-103a-2-5p				0	-0.03	N/A
TIMM10	ENST00000257245.4	translocase of inner mitochondrial membrane 10 homolog (yeast) 	2518	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.02	N/A
PANK2	ENST00000497424.1	pantothenate kinase 2 	1244	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.02	N/A
PEX16	ENST00000378750.5	peroxisomal biogenesis factor 16 	498	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
ZNF626	ENST00000291750.6	zinc finger protein 626 	24	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.12	N/A
ANG	ENST00000336811.6	angiogenin, ribonuclease, RNase A family, 5 	1279	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.08	N/A
TIA1	ENST00000433529.2	TIA1 cytotoxic granule-associated RNA binding protein 	1370	1*	0	0	0	0	hsa-miR-103a-2-5p				0	0	N/A
LOXL2	ENST00000389131.3	lysyl oxidase-like 2 	701	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.07	N/A
DDRGK1	ENST00000354488.3	DDRGK domain containing 1 	3324	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.13	N/A
RAB43	ENST00000476465.1	RAB43, member RAS oncogene family 	5	1	0	1	0	3	hsa-miR-103a-2-5p				0	-0.02	N/A
LRRC39	ENST00000370138.1	leucine rich repeat containing 39 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.22	N/A
CACNA1A	ENST00000573710.2	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
LAMA4	ENST00000230538.7	laminin, alpha 4 	605	1	0	1	0	2	hsa-miR-103a-2-5p				0	-0.02	N/A
NIT2	ENST00000394140.4	nitrilase family, member 2 	133	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.10	N/A
CHST2	ENST00000309575.3	carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2 	154	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.13	N/A
MYC	ENST00000377970.2	v-myc avian myelocytomatosis viral oncogene homolog 	22906	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
NUP93	ENST00000542526.1	nucleoporin 93kDa 	1604	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.03	N/A
ZNF436	ENST00000314011.4	zinc finger protein 436 	73	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.03	N/A
RPS24	ENST00000435275.1	ribosomal protein S24 	39029	3	1	1	1	0	hsa-miR-103a-2-5p				0	-0.12	N/A
SDC2	ENST00000302190.4	syndecan 2 	774	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.25	N/A
SLC22A1	ENST00000366963.4	solute carrier family 22 (organic cation transporter), member 1 	7	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
FAM155A	ENST00000375915.2	family with sequence similarity 155, member A 	118	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
USPL1	ENST00000255304.4	ubiquitin specific peptidase like 1 	7	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
KNG1	ENST00000287611.2	kininogen 1 	227	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.50	N/A
S100A16	ENST00000368704.1	S100 calcium binding protein A16 	88	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.06	N/A
RAI14	ENST00000265109.3	retinoic acid induced 14 	2228	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.02	N/A
DDB1	ENST00000301764.7	damage-specific DNA binding protein 1, 127kDa 	22506	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.06	N/A
RGPD6	ENST00000329516.3	RANBP2-like and GRIP domain containing 6 	5	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.02	N/A
GORAB	ENST00000367763.3	golgin, RAB6-interacting 	60	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
SPTA1	ENST00000368147.4	spectrin, alpha, erythrocytic 1 (elliptocytosis 2) 	5	1*	0	0	0	0	hsa-miR-103a-2-5p				0	0	N/A
PHC3	ENST00000495893.2	polyhomeotic homolog 3 (Drosophila) 	366	1*	0	0	0	1	hsa-miR-103a-2-5p				0	0	N/A
CACNA1B	ENST00000277551.2	calcium channel, voltage-dependent, N type, alpha 1B subunit 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
KLHL30	ENST00000409223.1	kelch-like family member 30 	5	1	0	0	1	1	hsa-miR-103a-2-5p				0	-0.01	N/A
PPP2R1A	ENST00000322088.6	protein phosphatase 2, regulatory subunit A, alpha 	65937	2	0	0	2	1	hsa-miR-103a-2-5p				0	-0.10	N/A
NFIB	ENST00000397575.3	nuclear factor I/B 	1149	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.03	N/A
UCHL3	ENST00000377595.3	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) 	2830	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.27	N/A
PPDPF	ENST00000370179.3	pancreatic progenitor cell differentiation and proliferation factor 	17979	1	0	1	0	1	hsa-miR-103a-2-5p				0	-0.03	N/A
PRKACB	ENST00000370689.2	protein kinase, cAMP-dependent, catalytic, beta 	344	2	1	1	0	0	hsa-miR-103a-2-5p				0	-0.27	N/A
TMEM179	ENST00000556573.1	transmembrane protein 179 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
APOH	ENST00000205948.6	apolipoprotein H (beta-2-glycoprotein I) 	37	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.06	N/A
DCP2	ENST00000389063.2	decapping mRNA 2 	155	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
PLA2G16	ENST00000323646.5	phospholipase A2, group XVI 	2547	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.19	N/A
LRRC40	ENST00000370952.3	leucine rich repeat containing 40 	88	3	1	2	0	0	hsa-miR-103a-2-5p				0	-0.14	N/A
CELF3	ENST00000290585.4	CUGBP, Elav-like family member 3 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
NRXN3	ENST00000281127.7	neurexin 3 	14	2	0	0	2	0	hsa-miR-103a-2-5p				0	-0.02	N/A
AQP6	ENST00000315520.5	aquaporin 6, kidney specific 	5	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.02	N/A
SF1	ENST00000377390.3	splicing factor 1 	17473	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
UBE2D3	ENST00000453744.2	ubiquitin-conjugating enzyme E2D 3 	2312	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
ICA1L	ENST00000392237.2	islet cell autoantigen 1,69kDa-like 	82	2	1	1	0	1	hsa-miR-103a-2-5p				0	-0.21	N/A
FABP3	ENST00000373713.2	fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor) 	168	1	1	0	0	0	hsa-miR-103a-2-5p				0	-0.34	N/A
UBE2J1	ENST00000435041.2	ubiquitin-conjugating enzyme E2, J1 	1318	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.14	N/A
FKBP15	ENST00000238256.3	FK506 binding protein 15, 133kDa 	119	4	0	1	3	1	hsa-miR-103a-2-5p				0	-0.06	N/A
C1S	ENST00000406697.1	complement component 1, s subcomponent 	707	1	0	1	0	0	hsa-miR-103a-2-5p				0	-0.22	N/A
CRISPLD2	ENST00000262424.5	cysteine-rich secretory protein LCCL domain containing 2 	397	1	1	0	0	3	hsa-miR-103a-2-5p				0	-0.03	N/A
CHRAC1	ENST00000519533.1	chromatin accessibility complex 1 	560	1*	0	0	0	0	hsa-miR-103a-2-5p				0	0	N/A
SCEL	ENST00000377246.3	sciellin 	5	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.01	N/A
CYR61	ENST00000451137.2	cysteine-rich, angiogenic inducer, 61 	2690	1	0	0	1	0	hsa-miR-103a-2-5p				0	-0.02	N/A
FAM213A	ENST00000372187.5	family with sequence similarity 213, member A 	482	3	0	0	3	0	hsa-miR-103a-2-5p				0	-0.20	N/A
